PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Mueller, RC; Gehring, CA",,,,"Mueller, RC; Gehring, CA",,,Interactions between an above-ground plant parasite and below-ground ectomycorrhizal fungal communities on pinyon pine,JOURNAL OF ECOLOGY,,,English,Article,,,,,,Arceuthobium divaricatum; dwarf mistletoe; ectomycorrhizas; parasitism; seedling establishment,ARBUSCULAR MYCORRHIZAL FUNGI; DWARF MISTLETOE; DOUGLAS-FIR; PSEUDOTSUGA-MENZIESII; STRIGA-HERMONTHICA; FOREST; GROWTH; HOST; DIVERSITY; SEEDLINGS,"Recent research has demonstrated important linkages between above- and below-ground components of terrestrial ecosystems, but the relationships between aerial parasitic plants, such as dwarf mistletoes, and below-ground organisms, such as mycorrhizal fungi, have not been examined in detail. We examined the relationship between dwarf mistletoe infection, host vigour and the ectomycorrhizal colonization and fungal community composition of pinyon pine (Pinus edulis) using a combination of field observations and glasshouse studies. High levels of dwarf mistletoe infection were not associated with increased mortality or needle loss of infected pinyons, but infected trees had lower shoot growth. Ectomycorrhizal colonization was positively associated with dwarf mistletoe infection severity at two sites in two years. In addition, the ectomycorrhizal fungal community structure of trees with low, intermediate and high levels of dwarf mistletoe were significantly different, primarily due to a shift in the dominance of ascomycete fungi. These higher levels of ectomycorrhizal colonization were associated with increased fungal inoculum under the crowns of pinyons heavily infected with dwarf mistletoe. In addition, 33% more pinyon seedlings were found in the understories of mistletoe-infected trees than uninfected trees. These findings point to complex multi-trophic interactions between the above-ground and below-ground communities of pinyon pine, and suggest that a detailed understanding of host-parasite relationships may require study of other symbionts associated with the host.","No Arizona Univ, Dept Biol Sci, Flagstaff, AZ 86011 USA; No Arizona Univ, Merriam Powell Ctr Environm Res, Flagstaff, AZ 86011 USA","Mueller, RC (reprint author), No Arizona Univ, Dept Biol Sci, Flagstaff, AZ 86011 USA.",rem5@dana.ucc.nau.edu,,,,,,62,29,30,1,24,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0022-0477,1365-2745,,J ECOL,J. Ecol.,MAR,2006,94,2,,,,,276,284,,10.1111/j.1365-2745.2006.01105.x,,,9,Plant Sciences; Ecology,Plant Sciences; Environmental Sciences & Ecology,012IP,WOS:000235332300003,,,,,10/31/19
J,"Van der Stoel, CD; Duyts, H; Van der Putten, WH",,,,"Van der Stoel, CD; Duyts, H; Van der Putten, WH",,,Population dynamics of a host-specific root-feeding cyst nematode and resource quantity in the root zone of a clonal grass,OIKOS,,,English,Article,,,,,,,PLANT-PARASITIC NEMATODES; AMMOPHILA-ARENARIA; HETERODERA-AVENAE; MYCORRHIZAL FUNGI; INSECT HERBIVORY; RELATIVE ROLES; BOTTOM-UP; TOP-DOWN; FOOD-WEB; SOIL,"Recent studies have suggested that root-feeding nematodes influence plant community dynamics, but few studies have investigated the population dynamics of the nematodes. In coastal foredunes, feeding-specialist cyst nematodes (Heterodera spp.) are dominant in the soil nematode community and greenhouse studies pointed at bottom-up control by their host plant. Here we examine the population dynamics of H. arenaria in the field in relation to resource quantity in the root zone of Ammophila arenaria (marram grass). Ammophila arenaria is a pioneer grass in mobile coastal foredunes of northwestern and Mediterranean Europe. Every year, the plant expands clonally into freshly deposited layers of wind-blown sand, followed by dispersal and build-up of the nematode population into the new root zone. In a newly developing root zone the first H. arenaria cysts were observed one month after the first new roots were detected, indicating that nematode dispersal is not limiting the initial establishment of new populations. Throughout the growth season, the numbers of cysts, as well as the numbers of eggs and juveniles within cysts, were related to the quantity of roots. However, cyst density varied between years. Therefore, we conclude that in new root layers of A. arenaria cyst nematodes are bottom-up controlled by resource quantity, but that other factors, for example resource quality, influence the relation between nematode abundance and resource quantity. In deeper root zones the nematode abundance declines over time. Here, numbers of cysts were not related to root biomass, while numbers of eggs and juveniles inside the cysts were weakly related. This points at other factors than resource quantity, for example the quality of the roots or unsuitable abiotic environmental conditions that have a stronger influence on cyst numbers than resource quantity. We discuss how bottom-up control of cyst nematodes may indirectly protect the plant against harmful root knot nematodes.","Netherlands Inst Ecol, Ctr Terr Ecol, Dept Plant Microorganism, NL-6666 ZG Heteren, Netherlands; Netherlands Inst Ecol, Ctr Terr Ecol, Dept Multitroph Interact, NL-6666 ZG Heteren, Netherlands; Univ Wageningen & Res Ctr, NL-6700 ES Wageningen, Netherlands","Van der Stoel, CD (reprint author), Netherlands Inst Ecol, Ctr Terr Ecol, Dept Plant Microorganism, POB 40, NL-6666 ZG Heteren, Netherlands.",w.vanderputten@nioo.knaw.nl,"van der Putten, Wim H/C-3707-2011","van der Putten, Wim H/0000-0002-9341-4442",,,,49,21,21,0,12,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0030-1299,1600-0706,,OIKOS,Oikos,MAR,2006,112,3,,,,,651,659,,10.1111/j.0030-1299.2006.13547.x,,,9,Ecology,Environmental Sciences & Ecology,005CS,WOS:000234800800018,,,,,10/31/19
J,"Hawkes, CV; Belnap, J; D'Antonio, C; Firestone, MK",,,,"Hawkes, CV; Belnap, J; D'Antonio, C; Firestone, MK",,,Arbuscular mycorrhizal assemblages in native plant roots change in the presence of invasive exotic grasses,PLANT AND SOIL,,,English,Editorial Material,,,,,,arbuscular mycorrhizal fungi; exotic annual grasses; grasslands; native perennial grasses; plant invasion,GAS-EXCHANGE CHARACTERISTICS; NITROGEN DYNAMICS; SOIL BIOTA; FUNCTIONAL DIVERSITY; COMMUNITY STRUCTURE; ECOSYSTEM PROCESSES; FUNGI; GRASSLAND; GROWTH; IDENTIFICATION,"Plant invasions have the potential to significantly alter soil microbial communities, given their often considerable aboveground effects. We examined how plant invasions altered the arbuscular mycorrhizal fungi of native plant roots in a grassland site in California and one in Utah. In the California site, we used experimentally created plant communities composed of exotic (Avena barbata, Bromus hordeaceus) and native (Nassella pulchra, Lupinus bicolor) monocultures and mixtures. In the Utah semi-arid grassland, we took advantage of invasion by Bromus tectorum into long-term plots dominated by either of two native grasses, Hilaria jamesii or Stipa hymenoides. Arbuscular mycorrhizal fungi colonizing roots were characterized with PCR amplification of the ITS region, cloning, and sequencing. We saw a significant effect of the presence of exotic grasses on the diversity of mycorrhizal fungi colonizing native plant roots. In the three native grasses, richness of mycorrhizal fungi decreased; in the native forb at the California site, the number of fungal RFLP patterns increased in the presence of exotics. The exotic grasses also caused the composition of the mycorrhizal community in native roots to shift dramatically both in California, with turnover of Glomus spp., and Utah, with replacement of Glomus spp. by apparently non-mycorrhizal fungi. Invading plants may be able to influence the network of mycorrhizal fungi in soil that is available to natives through either earlier root activity or differential carbon provision compared to natives. Alteration of the soil microbial community by plant invasion can provide a mechanism for both successful invasion and the resulting effects of invaders on the ecosystem.","Univ Texas, Sect Integrat Biol, Austin, TX 78712 USA; US Geol Survey, Biol Resources Div, Moab, UT 84532 USA; Univ Calif Santa Barbara, EEMB, Dept Biol Sci, Santa Barbara, CA 93106 USA; Univ Calif Berkeley, Dept Environm Studies Policy & Management, Berkeley, CA 94720 USA","Hawkes, CV (reprint author), Univ Texas, Sect Integrat Biol, 1 Univ Stn,C0930, Austin, TX 78712 USA.",chawkes@nature.berkeley.edu,,"Hawkes, Christine/0000-0002-1043-9469",,,,52,135,150,5,108,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,MAR,2006,281,2-Jan,,,,,369,380,,10.1007/s11104-005-4826-3,,,12,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,041GH,WOS:000237441800029,,,,,10/31/19
J,"Sullivan, TS; Stromberger, ME; Paschke, MW",,,,"Sullivan, TS; Stromberger, ME; Paschke, MW",,,Parallel shifts in plant and soil microbial communities in response to biosolids in a semi-arid grassland,SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,biosolids; grassland soil; soil microbial community; arbuscular mycorrhizae; FAME,ARBUSCULAR MYCORRHIZAL FUNGI; SEWAGE-SLUDGE; COLONIZATION; VEGETATION; DIVERSITY; SHRUBLAND; BIOMASS; PRODUCTIVITY; POPULATIONS; MANAGEMENT,"Approximately 70,150 dry Mg of biosolids from over 450 wastewater treatment facilities are applied to the semi-arid rangelands of Colorado every year. Research on semi-arid grassland responses to biosolids has become vital to better understand ecosystem dynamics and develop effective biosolids management strategies. The objectives of this study were to determine the long-term (similar to 12 years) effects of a single biosolids application, and the short-term ( similar to 2 years) effects of a repeated application, on plant and microbial community structure in a semi-arid grassland soil. Specific attention was paid to arbuscular mycorrhizal fungi (AMF) and linkages between shifts in plant and soil microbial community structures. Biosolids were surface applied to experimental plots once in 1991 (long-term plots) and again to short-term plots in 2002 at rates of 0, 2.5, 5, 10, 21, or 30 Mg ha(-1). Vegetation (species richness and above-ground biomass), soil chemistry (pH, EC, total C, total N, and extractable P, NO3-N, and NH4-N), and soil microbial community structure [ester-linked fatty acid methyl esters (EL-FAMEs)], were characterized to assess impacts of biosolids on the ecosystem. Soil chemistry was significantly affected and shifts in both soil microbial and plant community structure were observed with treatment. In both years, the EL-FAME biomarker for AMF decreased with increasing application rate of biosolids; principal components analysis of EL-FAME data yielded shifts in the structure of the microbial communities with treatment primarily related to the relative abundance of the AMF specific biomarker. Significant (p <= 0.05) correlations existed among biomarkers for Gram-negative and Gram-positive bacteria, AMF and specific soil chemical parameters and individual plant species' biomass. The AMF biomarker was positively correlated with biomass of the dominant native grass species blue grama (Bouteloua gracilis [Willd. ex Kunth] Lagasca. ex Griffiths) and was negatively correlated with western wheatgrass (Agropyron smithii Rydb.) biomass. This study demonstrated that applications of biosolids at relatively low rates can have significant long-term effects on soil chemistry, soil microbial community structure, and plant community species richness and structure in the semi-arid grasslands of northern Colorado. Reduced AMF and parallel shifts in the soil microbial community structure and the plant community structure require further investigation to determine precisely the sequence of influence and resulting ecosystem dynamics. (c) 2005 Elsevier Ltd. All rights reserved.","Colorado State Univ, Dept Soil & Crop Sci, Ft Collins, CO 80523 USA; Colorado State Univ, Dept Forest Rangeland & Watershed Stewardship, Ft Collins, CO 80523 USA","Stromberger, ME (reprint author), Colorado State Univ, Dept Soil & Crop Sci, 1170 Campus Campus Delivery, Ft Collins, CO 80523 USA.",mary.stromberger@colostate.edu,"Sullivan, Tarah/L-9538-2019; Paschke, Mark/E-3799-2013; Stromberger, Mary/C-3070-2013","Sullivan, Tarah/0000-0001-5602-4675; Paschke, Mark/0000-0002-6345-5905; Stromberger, Mary/0000-0002-5862-2932",,,,60,32,33,1,31,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,MAR,2006,38,3,,,,,449,459,,10.1016/j.soilbio.2005.05.018,,,11,Soil Science,Agriculture,023WQ,WOS:000236157300004,,,,,10/31/19
J,"Wang, CK",,,,"Wang, CK",,,Biomass allometric equations for 10 co-occurring tree species in Chinese temperate forests,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,allometric equations; temperate forest; biomass; carbon; source of error,ALLOCATION; GROWTH; CARBON,"The temperate forest in northeastern China accounts for more than one-third of Chinese forest resources (both area and stocking volume), and plays a key role in the national and global carbon budgets and climatic system. However, few allometric equations exist for accurately estimating biomass and carbon budgets of the forest. In this study, allometric equations were developed relating component biomass to diameter at breast height (DBH) and tree height (H) to DBH for 10 co-occurring tree species in the Chinese temperate mixed forest. The 10 species were Korean pine (Pinus koraiensis Sieb. et Zucc.), Dahurian larch (Larix gmelinii Rupr.), Mongolian oak (Quercus mongolica Fisch.), white birch (Betula platyphylla Suk.), Amur cork-tree (Phellodendron amurense Rupr.), Manchurian walnut (Juglans mandshurica Maxim.), Manchurian ash (Fraxinus mandshurica Rupr.), aspen (Populous davidiana Dode), maple (Acer mono Maxim.), and Amur linden (Tilia amurensis Rupr.). The biomass components included stem, current-year branch, older branch, current-year foliage, older foliage, stump, and coarse root (diameter >= 5 mm). Harvested tree DBH ranged from 2.4 to 57.1 cm. Generalized biomass allometric equations that ignored tree species, based on DBH and fitted on a log-log scale, explained more than 90% of variability in woody component biomass, but the species effect was significant (alpha = 0.05). Including tree height as the second independent variable in the allometric equations improved the accuracy of biomass estimates, especially for foliage biomass. The relative differences in biomass estimated from the generalized, DBH-only, and DBH-H combined equations varied from -50.6% to 43.9% depending upon model form, species, and biomass component. Foliage biomass was more variable than other component biomass both across and within tree species. Some potential sources of error in biomass estimation were also discussed. (c) 2005 Published by Elsevier B.V.","NE Forestry Univ, Ecol Program, Harbin 150040, Dongli District, Peoples R China","Wang, CK (reprint author), NE Forestry Univ, Ecol Program, 26 Hexing Rd, Harbin 150040, Dongli District, Peoples R China.",wangck-cf@nefu.edu.cn,,"wang, chuan kuan/0000-0003-3513-5426",,,,17,174,279,7,109,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,15-Feb,2006,222,3-Jan,,,,,9,16,,10.1016/j.foreco.2005.10.074,,,8,Forestry,Forestry,016DA,WOS:000235599700002,,,,,10/31/19
J,"Bert, D; Danjon, F",,,,"Bert, D; Danjon, F",,,"Carbon concentration variations in the roots, stem and crown of mature Pinus pinaster (Ait.)",FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,carbon; maritime pine; biomass; structural roots; biochemistry,MARITIME PINE; CHEMICAL-COMPOSITION; LODGEPOLE PINE; STAND BIOMASS; WIND-FIRMNESS; RADIATA BARK; TREE; WOOD; ARCHITECTURE; GROWTH,"Stands of maritime pine (Pinus pinaster Ait.) cover about one million hectares of land in south-western France and produce 19% of all French timber, thanks to the intensive management methods employed. Evaluations of carbon fixation and storage in this forest are facilitated by its general homogeneity with respect to soil, climate and tree genetics. However, initial assessments were based on basic values for expansion factors and carbon concentration in the biomass, and more accurate results could be obtained. The aim of the present study was to estimate the carbon concentration in the 13 main compartments of mature P. pinaster shoots and roots, describing sources of variation within these compartments and quantifying precisely the corresponding carbon contents. The biomass distribution per compartment in the shoots and roots of 12 trees with a range of social status is given. It was obtained by joint architecture and dry weight measurements. The root systems were uprooted with a mechanical shovel and measured by 3D digitizing. Biomass allometric prediction equations per compartment according to girth at breast height were developed. The carbon concentration was analysed in 300 samples from four trees, taking into account their architecture. The carbon concentration varied largely between compartments and showed a quadratic relationship with relative height in the four stem compartments and in branches and buds. It showed a negative exponential relation with root diameter. The carbon concentration of needles was not related to their age or their relative height in the crown. Carbon concentration variations were in accordance with the tissue chemical composition found in literature. The biochemical concentration of softwoods organs is extensively reviewed in the paper. The weighted mean carbon concentration reached 53.6% in the shoots and 51.7% in the roots. This resulted to 53.2% at tree level. The carbon content in the pine stand was 74 t C per hectare. Between and within compartment variations in carbon concentration should be considered in carbon content evaluations and in structural-functional models. The underestimation of carbon storage in mature P. pinaster stands and sawnwood products reaches 6% when the usual 50% conversion factor is used. (c) 2005 Elsevier B.V. All rights reserved.","INRA Bordeaux Pierroton, Unite Rech EPHYSE Dendroecol & Ecol Forestiere, F-33612 Cestas, France","Bert, D (reprint author), INRA Bordeaux Pierroton, Unite Rech EPHYSE Dendroecol & Ecol Forestiere, 69 Route Arcachon, F-33612 Cestas, France.",bert@pierroton.inra.fr,"Danjon, Frederic/F-1557-2011","Danjon, Frederic/0000-0002-9104-9808",,,,70,113,134,1,33,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,15-Feb,2006,222,3-Jan,,,,,279,295,,10.1016/j.foreco.2005.10.030,,,17,Forestry,Forestry,016DA,WOS:000235599700028,,,,,10/31/19
J,"Kajimoto, T; Matsuura, Y; Osawa, A; Abaimov, AP; Zyryanova, OA; Isaev, AP; Yefremov, DP; Mori, S; Koike, T",,,,"Kajimoto, T; Matsuura, Y; Osawa, A; Abaimov, AP; Zyryanova, OA; Isaev, AP; Yefremov, DP; Mori, S; Koike, T",,,Size-mass allometry and biomass allocation of two larch species growing on the continuous permafrost region in Siberia,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,allometry; biomass allocation; Larix cajanderi; Larix gmelinii; permafrost; Siberia,BELOW-GROUND BIOMASS; CANADIAN FOREST SECTOR; NET PRIMARY PRODUCTION; CARBON BUDGET MODEL; LEAF-AREA; ROOT BIOMASS; LODGEPOLE PINE; ECOSYSTEMS; EQUATIONS; PRODUCTIVITY,"We examined size-mass allometry and biomass allocation of two larch species (Larix gmelinii (Rupr.) Rupr. and Larix cajanderi Mayer) that grow on the continuous permafrost regions in Siberia. Sample tree data (total n = 27) gathered from four mature stands (> 100 years old) were employed for analysis. First, to determine good size predictor of biomass, site-specific allometric relationships (log-linear equation form) were derived between dry mass of four components (stem, branch, needle and coarse root; >= 5 mm in diameter) and seven size variables; stem diameters (breast height, 30 cm height and crown base), sapwood areas (breast height and 30 cm height), and two combined-variables (tree height x dia-diameter). For all components, site-specific allometric equations based on breast-height diameter (D) always gave high correlations as those using other size variables. However, between-stand comparisons of the D-base site-specific allometry indicated that size dependency (i.e., regression slope) differed for stem mass. Besides, needle and coarse root mass for a given size (i.e., regression intercept) differed significantly among the four stands. These facts implied that D-base regression model was reliable for biomass estimation by site-specific allometry, but was not suitable for developing general (i.e., site-common) allometry. Second, to examine carbon allocation pattern, we estimated each stand biomass by applying corresponding site-specific D-base allometry. Stand total biomass ranged from 8.6 to 33.1 Mg ha(-1), and aboveground-total/coarse root biomass ratio (i.e., T/R) ranged from 1.5 to 2.6. The variation was mainly due to trade-offs between stem and root biomass. Average T/R was about 2.3 that was calculated for some reported L. gmelinii and L. cajanderi stands (n = 16), including our four stands. This average T/R was extremely small in comparison to that (5.1) of Scots pine (Pinus sylvestris L.) stands on the non- or discontinuous permafrost regions in Siberia. This finding strongly suggested that the two Larix species invested annual carbon gains largely into root growth. We discussed its ecological implications in relation to stand structure and permafrost soil-N conditions in the larch taiga ecosystem. (c) 2005 Elsevier B.V. All rights reserved.","Kyushu Res Ctr, Forestry & Forest Prod Res Inst, Kumamoto 8600862, Japan; Forestry & Forest Prod Res Inst, Tsukuba, Ibaraki 3058687, Japan; Ryukoku Univ, Fac Intercultural Commun, Otsu, Shiga 5202194, Japan; Russian Acad Sci, VN Sukachev Inst Forest, Krasnoyarsk 660036, Russia; Russian Acad Sci, Inst Biol Problems Cryolithozone, Yakutsk 677891, Russia; Sakha Minist Nat Protect, Yakutsk 67000, Russia; Tohoku Res Ctr, Forestry & Forest Prod Res Inst, Morioka, Iwate 0200122, Japan; Hokkaido Univ, Boreal Forest Conservat Studies, Sapporo, Hokkaido 0600809, Japan","Kajimoto, T (reprint author), Kyushu Res Ctr, Forestry & Forest Prod Res Inst, Kurokami 4-11-16, Kumamoto 8600862, Japan.",tkaji@ffpri.affrc.go.jp,"Isaev, Alexandr P/E-9570-2016; Koike, Takayoshi/A-5204-2012","Isaev, Alexandr P/0000-0002-4488-0228; Isaev, Aleksandr/0000-0003-2640-0240",,,,62,40,46,3,42,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,1872-7042,,FOREST ECOL MANAG,For. Ecol. Manage.,15-Feb,2006,222,3-Jan,,,,,314,325,,10.1016/j.foreco.2005.10.031,,,12,Forestry,Forestry,016DA,WOS:000235599700031,,,,,10/31/19
J,"Wallenstein, MD; McNulty, S; Fernandez, IJ; Boggs, J; Schlesinger, WH",,,,"Wallenstein, MD; McNulty, S; Fernandez, IJ; Boggs, J; Schlesinger, WH",,,Nitrogen fertilization decreases forest soil fungal and bacterial biomass in three long-term experiments,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,nitrogen fertilization; microbial biomass; nitrogen saturation; selective inhibition,NORTHERN HARDWOOD FORESTS; FINE-ROOT PRODUCTION; SPRUCE-FIR STAND; MICROBIAL BIOMASS; CHLOROFORM FUMIGATION; TEMPERATE FOREST; HARVARD FOREST; DEPOSITION GRADIENT; CATSKILL MOUNTAINS; COMMUNITY CHANGE,"We examined the effects of N fertilization on forest soil fungal and bacterial biomass at three long-term experiments in New England (Harvard Forest, MA: Mt. Ascutney, VT; Bear Brook, ME). At Harvard Forest, chronic N fertilization has decreased organic soil microbial biomass C (MBC) by an average of 54% and substrate induced respiration (SIR) was decreased by an average of 45% in hardwood stands. In the pine stand, organic soil MBC was decreased by 40% and SIR decreased by an average of 35%. The fungal: bacterial activity ratio was also decreased in the hardwood stands from an average of 1.5 in the control plot to 1.0 in the High-N plot, and in the pine stands from 1.9 in control plot to 1.0 in the High-N stand. At Mt. Ascutney, MBC was reduced by an average of 59% and SIR by 52% in the High N plots relative to the unfertilized plots, and the fungal: bacteria] activity ratio was only slightly decreased. The Bear Brook watershed is in an earlier stage of N saturation (Stage 0-1) and did not exhibit significant fertilization effects on microbial biomass. Across all three sites, MBC and SIR had negative relationships with total N inputs in both mineral soils and organic soils, though the effect was much stronger in organic soils. Both MBC and SIR were positively correlated with dissolved organic C, total soil C, and bulk soil C:N ratios. These results are consistent with the N saturation hypothesis, but do not indicate a strong role for microbial N immobilization in preventing N loss. (c) 2005 Elsevier B.V. All rights reserved.","Duke Univ, Nicholas Sch Envirom, Durham, NC 27708 USA; USDA, Forest Serv, So Global Change Program, Raleigh, NC 27606 USA; Univ Maine, Dept Plant Soil & Environm Sci, Orono, ME 04469 USA","Wallenstein, MD (reprint author), Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, CA 93106 USA.",wallenstein@lifesci.ucsb.edu,"Wallenstein, Matthew D/S-3512-2016; Wallenstein, Matthew/C-6441-2008","Wallenstein, Matthew D/0000-0002-6219-1442; Wallenstein, Matthew/0000-0002-6219-1442; McNulty, Steven/0000-0003-4518-5646",,,,56,176,211,9,128,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,15-Feb,2006,222,3-Jan,,,,,459,468,,10.1016/j.foreco.2005.11.002,,,10,Forestry,Forestry,016DA,WOS:000235599700045,,,,,10/31/19
J,"Yanai, RD; Park, BB; Hamburg, SP",,,,"Yanai, RD; Park, BB; Hamburg, SP",,,The vertical and horizontal distribution of roots in northern hardwood stands of varying age,CANADIAN JOURNAL OF FOREST RESEARCH,,,English,Article,,,,,,,WHOLE-TREE HARVEST; ORGANIC-MATTER; FOREST FLOOR; FINE; BIOMASS; DECOMPOSITION; COMPETITION; DYNAMICS; COARSE; GROWTH,"Coring methods cannot reveal the distribution of roots with depth in rocky soil, and fine roots are typically sampled without regard to the location of trees. We used quantitative soil pits to describe rooting patterns with soil depth and distance to trees in northern hardwood stands. We sited three 0.5 m(2) quantitative soil pits in each of three young (19-27 years) and three older (56-69 years) stands developed after clear-cutting. Live roots were divided into diameter classes delimited at 0.5, 1, 2, 5, 10, 20, and 100 mm; dead roots were not distinguished by size. Mean total live-root biomass was 2900 +/- 500 g.m(-2) in older stands and 1500 +/- 400 g.m(2) in young stands. The root mass in the 2-20 mm class was 2.7 times greater in the older stands (p = 0.03); fine-root (< 2 mm) biomass was 1.5 times greater (p = 0.12), suggesting that fine-root biomass continues to increase past the age of canopy closure in this forest type. Root biomass density declined with soil depth, with the finest roots (< 0.5 mm) declining most steeply; roots were found at low densities well into the C horizon. We analyzed root biomass density as a function of the influence of nearby trees (represented as the sum of basal area divided by the distance from the pit) and found that fine as well as coarse roots reflected this influence. In systems where this is the case. root measurements should be made with attention to patterns of tree distribution.","SUNY Syracuse, Coll Environm Sci & Forestry, Syracuse, NY 13210 USA; Brown Univ, Ctr Environm Studies, Providence, RI 02912 USA","Park, BB (reprint author), SUNY Syracuse, Coll Environm Sci & Forestry, 205 Marshall Hall,1 Forestry Dr, Syracuse, NY 13210 USA.",bbpark@syr.edu,"Yanai, Ruth D./O-3250-2019","Yanai, Ruth D./0000-0001-6987-2489; Park, Byung Bae/0000-0002-0620-7374",,,,23,62,67,2,25,"CANADIAN SCIENCE PUBLISHING, NRC RESEARCH PRESS",OTTAWA,"65 AURIGA DR, SUITE 203, OTTAWA, ON K2E 7W6, CANADA",0045-5067,1208-6037,,CAN J FOREST RES,Can. J. For. Res.,FEB,2006,36,2,,,,,450,459,,10.1139/X05-254,,,10,Forestry,Forestry,038DX,WOS:000237199900017,,,,,10/31/19
J,"Koch, AM; Croll, D; Sanders, IR",,,,"Koch, AM; Croll, D; Sanders, IR",,,Genetic variability in a population of arbuscular mycorrhizal fungi causes variation in plant growth,ECOLOGY LETTERS,,,English,Article,,,,,,arbuscular mycorrhizal fungi; benefits; costs; functional variability; genetic diversity; Glomus intraradices; intraspecific variation; plant growth; population; symbiosis,DIVERSITY; SYMBIOSIS; ASSOCIATIONS; SEEDLINGS; DROUGHT; CO2,"Different species of arbuscular mycorrhizal fungi (AMF) alter plant growth and affect plant coexistence and diversity. Effects of within-AMF species or within-population variation on plant growth have received less attention. High genetic variation exists within AMF populations. However, it is unknown whether genetic variation contributes to differences in plant growth. In our study, a population of AMF was cultivated under identical conditions for several generations prior to the experiments thus avoiding environmental maternal effects. We show that genetically different Glomus intraradices isolates from one AMF population significantly alter plant growth in an axenic system and in greenhouse experiments. Isolates increased or reduced plant growth meaning that plants potentially receive benefits or are subject to costs by forming associations with different individuals in the AMF population. This shows that genetic variability in AMF populations could affect host-plant fitness and should be considered in future research to understand these important soil organisms.","Univ Lausanne, Dept Ecol & Evolut, Lausanne, Switzerland","Sanders, IR (reprint author), Univ Lausanne, Dept Ecol & Evolut, Lausanne, Switzerland.",ian.sanders@unil.ch,"Croll, Daniel/B-4933-2008; Sanders, Ian/T-9988-2017; Croll, Daniel/C-1661-2018","Sanders, Ian/0000-0002-9591-8214; Croll, Daniel/0000-0002-2072-380X",,,,27,137,144,2,79,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",1461-023X,1461-0248,,ECOL LETT,Ecol. Lett.,FEB,2006,9,2,,,,,103,110,,10.1111/j.1461-0248.2005.00853.x,,,8,Ecology,Environmental Sciences & Ecology,005CH,WOS:000234799700002,16958874,,,,10/31/19
