PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"O'Connell, KEB; Gower, ST; Norman, JM",,,,"O'Connell, KEB; Gower, ST; Norman, JM",,,Comparison of net primary production and light-use dynamics of two boreal black spruce forest communities,ECOSYSTEMS,,,English,Article,,,,,,boreal black spruce forests; net primary production; light-use efficiency; Saskatchewan,JACK PINE; ROOT PRODUCTION; WATER-CONTENT; FINE ROOTS; CARBON; TURNOVER; NORTHERN; BIOMASS; MOSS; PHOTOSYNTHESIS,"Black spruce (Picea mariana [Mill.] BSP) is the most dominant forest ecosystem in the North American boreal region. There are at least two contrasting boreal black spruce forest communities: open-canopy black spruce overstory with Sphagnum ground cover (BSSP) and closed-canopy black spruce overstory with feathermoss ground cover (BSFM). The objectives of this study were (a) to compare net primary production (NPP) and light-use efficiency (LUE) for the two contrasting black spruce communities, and (b) to quantify the contribution of different vegetation strata (bryophytes, understory, overstory, and belowground) to total NPP and LUE in a mature black spruce forest stand in central Saskatchewan, Canada.Total NPP for the BSFM community (446 g biomass m(-2) y(-1)) was significantly greater (P = 0.04) than the BSSP community (276 g biomass m(-2) y(-1)). Bryophyte and understory NPP together comprised the greatest fraction of total (overstory, understory, bryopbytes, and belowground) NPP in the BSSP community (51%), whereas overstory NPP comprised the largest fraction of total NPP (86%) for the BSFM community. Overstory LUE was similar (P = 0.87) for the two communities (0.20-0.21 g MJ(-1) annual absorbed photosynthetic active radiation [APAR]), but ecosystem LUE was significantly greater (P = 0.03) for the BSFM community (0.20 g MJ(-1) annual APAR) than the BSSP community (0.15 g MJ(-1) annual APAR). The results from this study demonstrate that all vegetation components must be measured to accurately estimate NPP and LUE of boreal black spruce ecosystems, and community-specific LUE coefficients increase the accuracy of LUE models.","Oregon State Univ, Dept Forest Sci, Corvallis, OR 97331 USA; Univ Wisconsin, Dept Forest Ecol & Management, Russell Labs 120, Madison, WI 53706 USA; Univ Wisconsin, Dept Soil Sci, Madison, WI 53706 USA","O'Connell, KEB (reprint author), Oregon State Univ, Dept Forest Sci, 321 Richardson Hall, Corvallis, OR 97331 USA.",kari.oconnell@oregonstate.edu,,,,,,52,36,37,0,28,SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013 USA",1432-9840,1435-0629,,ECOSYSTEMS,Ecosystems,APR,2003,6,3,,,,,236,247,,10.1007/PL00021510,,,12,Ecology,Environmental Sciences & Ecology,680WE,WOS:000183001600004,,,,,10/31/19
J,"Khade, SW; Rodrigues, BF",,,,"Khade, SW; Rodrigues, BF",,,"Occurrence of arbuscular mycorrhizal fungi in tree species from Western Ghats of Goa, India",JOURNAL OF TROPICAL FOREST SCIENCE,,,English,Article,,,,,,AM fungi; Acaulospora; Gigaspora; Glomus; root colonisation; Sclerocystis; Scutellospora; spore density; tree species,PLANTS; GLOMALES; FOREST; ROOTS; SOIL; AVAILABILITY; ASSOCIATIONS; GLOMACEAE; INFECTION; DORMANCY,"We surveyed the prevalence of arbuscular mycorrhizal (AM) fungi in Mollem forest area of Western Ghats of Goa. A total of 25 tree species belonging to 18 families was screened. AM colonisation in the tree species varied with family and host genera. The highest mean root colonisation (100%) was recorded in Macaranga peltata, Xylia xylocarpa, Zanthoxylum rhetsa and Randia ruglosa. Maximum mean spore density of 745 spores 100 g(-1) rhizosphere soil was recorded in Leea indica. A total of 18 AM fungi belonging to five genera, namely, Acaulospora, Gigaspora, Glomus, Sclerocystis and Scutellospora was found to be associated with the tree species studied.",,,,,,,,,53,3,5,0,0,FOREST RESEARCH INST MALAYSIA,KUALA LUMPUR,"PUBLICATION UNIT, KEPONG, KUALA LUMPUR 52109, MALAYSIA",0128-1283,,,J TROP FOR SCI,J. Trop. For. Sci.,APR,2003,15,2,,,,,320,331,,,,,12,Forestry,Forestry,696AF,WOS:000183862000007,,,,,10/31/19
J,"Bala, A; Murphy, P; Giller, KE",,,,"Bala, A; Murphy, P; Giller, KE",,,Distribution and diversity of rhizobia nodulating agroforestry legumes in soils from three continents in the tropics,MOLECULAR ECOLOGY,,,English,Article,,,,,,bacterial diversity; biogeography; Calliandra; Gliricidia; Leucaena; nitrogen fixation,GENETIC DIVERSITY; NATURAL-POPULATIONS; KENYAN CONDITIONS; SPECIFICITY; PHYLOGENY; EVOLUTION; SPACER; HOST,"The natural rhizobial populations of Calliandra calothyrsus , Gliricidia sepium , Leucaena leucocephala and Sesbania sesban were assessed in soils from nine sites across tropical areas of three continents. The rhizobial population size varied from undetectable numbers to 1.8 x 10(4) cells/g of soil depending on the trap host and the soil. Calliandra calothyrsus was the most promiscuous legume, nodulating in eight soils, while S. sesban nodulated in only one of the soils. Polymerase chain reaction restriction fragment length polymorphism (PCR-RFLP) analyses of the 16S rRNA gene and the internally transcribed spacer (ITS) region between the 16S and 23S rRNA genes were used to assess the diversity and relative abundance of rhizobia trapped from seven of the soils by C. calothyrsus , G. sepium and L. leucocephala . Representatives of the 16S rRNA RFLP groups were also subjected to sequence analysis of the first 950 base pairs of the 16S rRNA gene. Eighty ITS groups were obtained, with none of the ITS types being sampled in more than one soil. RFLP analysis of the 16S rRNA yielded 23 'species' groups distributed among the Rhizobium , Mesorhizobium , Sinorhizobium and Agrobacterium branches of the rhizobial phylogenetic tree. The phylogeny of the isolates was independent of the site or host of isolation, with different rhizobial groups associated with each host across the soils from widely separated geographical regions. Although rhizobial populations in soils sampled from the centre of diversity of the host legumes were the most genetically diverse, soil acidity was highly correlated with the diversity of ITS types. Our results support the hypothesis that the success of these tree legumes in soils throughout the tropics is the result of their relative promiscuity (permissiveness) allowing nodulation with diverse indigenous rhizobial types.","Univ London Wye Coll, Imperial Coll Wye, Ashford TN25 5AH, Kent, England; Fed Univ Technol, Minna, Nigeria; Univ Wageningen & Res Ctr, Dept Plant Sci, Plant Prod Syst, NL-6700 AK Wageningen, Netherlands","Giller, KE (reprint author), Univ London Wye Coll, Imperial Coll Wye, Ashford TN25 5AH, Kent, England.",,"Giller, Ken E/K-2799-2012","Giller, Ken E/0000-0002-5998-4652",,,,40,56,63,0,17,BLACKWELL PUBLISHING LTD,OXFORD,"9600 GARSINGTON RD, OXFORD OX4 2DG, OXON, ENGLAND",0962-1083,,,MOL ECOL,Mol. Ecol.,APR,2003,12,4,,,,,917,929,,10.1046/j.1365-294X.2003.01754.x,,,13,Biochemistry & Molecular Biology; Ecology; Evolutionary Biology,Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology,660YE,WOS:000181862100011,12753212,,,,10/31/19
J,"Llugany, M; Lombini, A; Poschenrieder, C; Dinelli, E; Barcelo, J",,,,"Llugany, M; Lombini, A; Poschenrieder, C; Dinelli, E; Barcelo, J",,,Different mechanisms account for enhanced copper resistance in Silene armeria ecotypes from mine spoil and serpentine sites,PLANT AND SOIL,,,English,Article,,,,,,cell viability; copper toxicity; copper resistance; serpentine; Silene armeria; xylem sap,METAL TOLERANCE; NORTHERN APENNINES; ALUMINUM TOXICITY; CELL VIABILITY; CO-TOLERANCE; ROOT-GROWTH; POPULATIONS; VULGARIS; PLANTS; CUCUBALUS,"The resistance to excess Cu was evaluated in solution culture in three ecotypes of Silene armeria from different origin, a garden soil (Cadriano), a serpentine site (Prinzera) and a Cu mine spoil (Vigonzano). Root elongation and viability staining of root tip cells were used as indicators for Cu resistance. The Cu resistance increased in the order Cadriano<Prinzera<Vigonzano. Renewal of the root cap in Prinzera and enhanced border cell production in Vigonzano in response to excess Cu provided a more efficient protection of the root tip meristem than in Cu sensitive Cadriano. The enhanced Cu resistance in Prinzera could not be attributed to high soil Cu acting as a natural selection factor at the serpentine site. In Prinzera Cu exclusion from roots and shoots probably was a consequence of root impermeabilization causing reduced radial water and ion flux in roots. In contrast, the high Cu resistance in the mine spoil ecotype, Vigonzano, was due to both reduced Cu uptake and higher tissue tolerance of Cu.","Univ Autonoma Barcelona, Fac Ciencias, Lab Fisiol Vegetal, E-08193 Barcelona, Spain; Univ Bologna, Dipartimento Sci Terra & Geol Ambientali, I-40126 Bologna, Italy","Barcelo, J (reprint author), Univ Autonoma Barcelona, Fac Ciencias, Lab Fisiol Vegetal, E-08193 Barcelona, Spain.",,"C., Poschenrieder/C-7160-2008; Llugany, Merce/A-5440-2013; dinelli, enrico/G-6532-2012","Llugany, Merce/0000-0002-9940-0383; dinelli, enrico/0000-0002-3870-544X",,,,39,38,44,0,16,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,APR,2003,251,1,,,,,55,63,,10.1023/A:1022990525632,,,9,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,660DQ,WOS:000181818900006,,,,,10/31/19
J,"Kishinevsky, BD; Nandasena, KG; Yates, RJ; Nemas, C; Howieson, JG",,,,"Kishinevsky, BD; Nandasena, KG; Yates, RJ; Nemas, C; Howieson, JG",,,"Phenotypic and genetic diversity among rhizobia isolated from three Hedysarum species: H-spinosissimum, H-coronarium and H-flexuosum",PLANT AND SOIL,,,English,Article,,,,,,clustering; Hedysarum spp.; Rhizobium; 16S rRNA gene sequencing,16S RIBOSOMAL-RNA; CICER-ARIETINUM-L; PHYLOGENETIC-RELATIONSHIPS; PHASEOLUS-VULGARIS; SEQUENCES; LEGUMINOSARUM; PHOSPHATE; SELECTION; BACTERIA; MELILOTI,"Cultural, physiological and biochemical properties of 18 strains of rhizobia isolated from root nodules of the forage legume H. spinosissimum were compared with those of rhizobia from the related species H. coronarium (15 strains) and H. flexuosum (four strains). On the basis of 43 characteristics the 37 strains of Hedysarum rhizobia could be divided into two groups by numerical analysis. The H. spinosissimum rhizobia formed the first group and the second group comprised the strains from H. coronarium and H. flexuosum. The reference Rhizobium leguminosarum bv. viceae strain 250A was clustered with the rhizobia from H. coronarium and H. flexuosum. By contrast Bradyrhizobium sp. (Arachis) reference strain 280A was not clustered with any of the strains tested, indicating that the H. spinosissimum rhizobia differ from both Rhizobium and Bradyrhizobium. Serological data also discriminate between H. spinosissimum and H. coronarium rhizobia but not between the latter and H. flexuosum strains. The strains tested exhibit a high degree of specificity for nodulation and nitrogen fixation. We also determined the 16SrRNA gene sequence of H. spinosissimum rhizobia (four strains), H. coronarium (two strains) and H. flexuosum (two strains) and found that the four H. spinosissimum isolates share a 98% identity among each other in this region but they showed less than 92% identity to the H. coronarium and H. flexuosum isolates. The H. spinosissimum isolates were closely related to both Mesorhizobium loti and M. ciceri, sharing 97% identity with each species.","Agr Res Org, Volcani Ctr, Dept Agron & Nat Resources, IL-50250 Bet Dagan, Israel; Murdoch Univ, Ctr Rhizobium Studies, Perth, WA 6150, Australia; Western Australia Dept Agr, S Perth, WA 6151, Australia","Kishinevsky, BD (reprint author), Agr Res Org, Volcani Ctr, Dept Agron & Nat Resources, IL-50250 Bet Dagan, Israel.",VCBTOR@agri.gov.il,,,,,,38,15,15,0,3,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,1573-5036,,PLANT SOIL,Plant Soil,APR,2003,251,1,,,,,143,153,,10.1023/A:1022967213088,,,11,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,660DQ,WOS:000181818900015,,,,,10/31/19
J,"Carvalho, LM; Correia, PM; Ryel, RJ; Martins-Loucao, MA",,,,"Carvalho, LM; Correia, PM; Ryel, RJ; Martins-Loucao, MA",,,Spatial variability of arbuscular mycorrhizal fungal spores in two natural plant communities,PLANT AND SOIL,,,English,Article,,,,,,arbuscular mycorrhizal fungal spores; geostatistics; plant community structure; soil properties; spatial distribution,FIELD EXPERIMENTS; PATTERNS; HETEROGENEITY; PRODUCTIVITY; ECOSYSTEM; GRADIENT; DYNAMICS; SOILS; LONG,"Geostatistical techniques were used to assess the spatial patterns of spores of arbuscular mycorrhizal fungi (AMF) in soils from two contrasting plant communities: a salt marsh containing only arbuscular mycorrhizal and non-mycorrhizal plants in a distinct clumped distribution pattern and a maquis with different types of mycorrhiza where most plants were relatively randomly distributed. Also evaluated was the relationship between the spatial distribution of spores and AM plant distribution and soil properties. A nested sampling scheme was applied in both sites with sample cores taken from nested grids. Spores of AMF and soil characteristics (organic matter and moisture) were quantified in each core, and core sample location was related to plant location. Semivariograms for spore density indicated strong spatial autocorrelation and a patchy distribution within both sites for all AM fungal genera found. However, the patch size differed between the two plant communities and AM fungal genera. In the salt marsh, AM fungal spore distribution was correlated with distance to AM plants and projected stand area of AM plants. In maquis, spatial AM fungal spore distribution was correlated with organic matter. These results suggest that spore distribution of AMF varied between the two plant communities according to plant distribution and soil properties.","Fac Ciencias Lisboa, Dept Biol Vegetal, Ctr Ecol & Biol Vegetal, P-1749016 Lisbon, Portugal; Utah State Univ, Dept Forest Range & Wildlife Sci, Logan, UT 84322 USA; Utah State Univ, Ctr Ecol, Logan, UT 84322 USA","Carvalho, LM (reprint author), Fac Ciencias Lisboa, Dept Biol Vegetal, Ctr Ecol & Biol Vegetal, Bloco C2,Campo Grande, P-1749016 Lisbon, Portugal.",,"Ryel, Ronald/A-3422-2008; Martins-Loucao, Maria Amelia/H-1994-2011; Carvalho, Luis M/A-8820-2010","Martins-Loucao, Maria Amelia/0000-0002-5883-2462; Carvalho, Luis M/0000-0003-4918-6160",,,,41,43,48,0,23,KLUWER ACADEMIC PUBL,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,APR,2003,251,2,,,,,227,236,,10.1023/A:1023016317269,,,10,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,663LM,WOS:000182007100005,,,,,10/31/19
J,"Bouma, TJ; Hengst, K; Koutstaal, BP; van Soelen, J",,,,"Bouma, TJ; Hengst, K; Koutstaal, BP; van Soelen, J",,,Estimating root lifespan of two grasses at contrasting elevation in a salt marsh by applying vitality staining on roots from in-growth cores,PLANT ECOLOGY,,,English,Article,,,,,,root diameter; root lifespan; root turnover; specific root length; tidal marsh; tissue density,SPARTINA-ALTERNIFLORA; PLANT ZONATION; SOIL; ECOSYSTEM; DYNAMICS; RESPONSES; TURNOVER; AERATION; PATCHES; CARBON,"Contrasting soil conditions caused by different inundation frequencies require different root growth strategies along the elevational gradient of coastal salt marshes. The objective of this study was to examine (1) if root lifespan was shorter in Elymus pycnanthus, a relatively fast-growing competitive species dominating high marshes, than in Spartina anglica, a relatively slow-growing stress-tolerating species dominating low marshes, and (2) if the species with longer lifespan had higher tissue density (g cm(-3)) and lower specific root length (m g(-1)) than the species with shorter lifespan. Root production and mortality rates were established by sampling roots in in-growth cores, and using triphenyltetrazolium chloride (TTC) staining to distinguish vital from dead roots. Root lifespan was estimated by dividing the living root biomass (Elymus: 36 g m(-2), Spartina: 100 g m(-2)) by root production (Elymus: 0.28 g day(-1) m(-2), Spartina: 0.25 g day(-1) m(-2)) or root mortality rates (Elymus: 0.42-0.53 g day(-1) m(-2)). Spartina did not exhibit substantial mortality. Despite the present method only yielding rough estimates of average root lifespan, it is evident that root longevity is much shorter in Elymus than in Spartina. Root lifespan ranged between 10-19 weeks for Elymus but was close to 1 year in Spartina, indicating that Elymus replaces it's roots continuously throughout the growing season, whereas Spartina maintains its roots over the growing season. Fine roots of Elymus had slightly lower tissue density (0.094) than those of Spartina (0.139), whereas coarse roots of Elymus and Spartina had similar tissue density (0.100 g cm(-3)). Fine roots of Elymus and Spartina had similar specific root length (195 m g(-1)). However, coarse roots of Elymus (50 m g(-1)) had higher specific root length than those of Spartina (20 m g(-1)) due to having smaller root diameter (Elymus: 548 mum, Spartina: 961 mum). We conclude that present observations on Elymus and Spartina support our first hypothesis that the 'competitive' species from the high marsh had short-lived roots compared to the 'stress-tolerating' species from the low marsh. However, our result provide only weak support for the existence of a positive correlation between root longevity and tissue density and a negative correlation between root longevity and specific root length.","Netherlands Inst Ecol, NL-4400 AC Yerseke, Netherlands","Bouma, TJ (reprint author), Netherlands Inst Ecol, POB 140, NL-4400 AC Yerseke, Netherlands.",,"Bouma, Tjeerd/A-9841-2011",,,,,53,5,5,2,26,KLUWER ACADEMIC PUBL,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",1385-0237,,,PLANT ECOL,Plant Ecol.,APR,2003,165,2,,,,,235,245,,10.1023/A:1022290530303,,,11,Plant Sciences; Ecology; Forestry,Plant Sciences; Environmental Sciences & Ecology; Forestry,641NJ,WOS:000180750600009,,,,,10/31/19
J,"Burke, DJ; Hamerlynck, EP; Hahn, D",,,,"Burke, DJ; Hamerlynck, EP; Hahn, D",,,"Interactions between the salt marsh grass Spartina patens, arbuscular mycorrhizal fungi and sediment bacteria during the growing season",SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,diversity; in situ hybridization; mycorrhizas; nitrogen-fixation; rRNA; salt marsh; Spartina patens,NONMYCORRHIZAL CONTROL; POSITIVE INTERACTIONS; NITROGEN-FIXATION; RHIZOSPHERE; SOIL; CARBON; COMMUNITIES; ALTERNIFLORA; POPULATIONS; ALLOCATION,"The interaction between the salt marsh plant Spartina patens, arbuscular mycorrhizal fungi (AMF) and bacteria in salt marsh sediment was examined in a long-term arbuscular mycorrhizas (AM) suppression study by applying the systemic fungicide benomyl to field-collected sediment cores with and without S. patens plants. Microbial populations were sampled four times corresponding to major plant phenological stages (dormancy, vegetative growth, reproduction, and senescence) previously linked to changes in microbial populations under field conditions. Benomyl-treatment of soil cores significantly suppressed AM colonization on S. patens, keeping values relatively consistent throughout the growing season (11.5%) whereas plants in non-treated cores I experienced seasonal increases and declines in AM colonization (26.6% during vegetative growth to 11.5% during dormancy). Soil physicochemical parameters were not affected by benomyl application. In unvegetated cores, no benomyl- or seasonal effects were displayed by cell numbers and specific biomass of DAPI-stained organisms, members of the domain bacteria and here especially members of the alpha-, beta-, gamma- and delta-subdivisions of proteobacteria that were the most abundant bacterial groups. In vegetated cores, the microbial community as well as specific bacterial populations were at least twice as large in terms of number and biomass than in samples from unvegetated cores with significant seasonal changes for DAPI-stained cells, for members of the domain bacteria and for members of the alpha- and gamma-subdivisions of proteobacteria. In benomyl-treated cores, the population of gamma-subdivision of proteobacteria was significantly smaller than in non-treated cores, and a positive association was found between this bacterial group and root length colonized by AM suggesting that AM-suppression can affect populations of specific soil bacterial populations in salt marsh sediment. Benomyl-treatment had no effect on the diversity of N-fixing bacteria as evidenced by PCR-RFLP analysis, but seasonal changes were noted in vegetated cores with populations during active plant growth substantially different from populations during dormancy and senescence. (C) 2003 Elsevier Science Ltd. All rights reserved.","Rutgers State Univ, Dept Biol Sci, Newark, NJ 07102 USA; New Jersey Inst Technol, Dept Chem Engn, Newark, NJ 07102 USA","Hahn, D (reprint author), Rutgers State Univ, Dept Biol Sci, 101 Warren St,Smith Hall 135, Newark, NJ 07102 USA.",dhahn@andromeda.rutgers.edu,,,,,,48,36,37,1,33,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,APR,2003,35,4,,,,,501,511,,10.1016/S0038-0717(03)00004-X,,,11,Soil Science,Agriculture,669RY,WOS:000182365300001,,,,,10/31/19
J,"Higashi, T; Sohtome, R; Hayashi, H; Ohse, K; Sugimoto, T; Ohkawa, Y; Tamura, K; Miyazaki, M",,,,"Higashi, T; Sohtome, R; Hayashi, H; Ohse, K; Sugimoto, T; Ohkawa, Y; Tamura, K; Miyazaki, M",,,"Influences of forest decline on various properties of soils on Mt. Hirugatake, Tanzawa Mountains, Kanto District, Japan - I. Changes in vegetation, soil profile morphology, and some chemical properties of soils",SOIL SCIENCE AND PLANT NUTRITION,,,English,Article,,,,,,chemical property; forest decline; soil morphology; Tanzawa Mountains,,"To investigate the changes in the vegetation, soil profile morphology, and some chemical properties of the soils under different conditions of forest decline, six representative study sites were set up on Mt. Hirugatake, Tanzawa Mountains, Kanto district, Japan, where serious forest decline had been observed since the 1970s for broadleaved deciduous trees. The selection of the study sites under different degrees of forest decline was based on the interpretation of vegetation changes in aerial photographs taken in 1947, 1967, 1977, and 1993, and also on vegetation surveys at and around the selected sites. The results obtained were as follows. The soil profile morphology was similar among the study sites in terms of depth, sequence, and content of scoria fragments in each horizon. However, with the disappearance of tree layers of Fagus crenata and associated trees, the thickness of the 0 horizon had decreased and the distribution of medium to coarse roots had also decreased, especially at the advanced stage of forest decline. The increase in the hardness of the surface soils and the decrease in the soil organic matter content tended to occur at the very early stage of forest decline. As for the changes in the chemical properties of the soil samples associated with forest decline, the pH and contents of exchangeable bases did not show a definite tendency while the content of exchangeable Al seemed to decrease, especially for the A horizon. Accordingly, it is unlikely that the acidification of soils was the major factor responsible for forest decline in the study area, in contrast to the results obtained in investigations of forest decline areas conducted in Europe.","Univ Tsukuba, Inst Appl Biochem, Tsukuba, Ibaraki 3058572, Japan; Univ Tsukuba, Masters Program Environm Sci, Tsukuba, Ibaraki 3058572, Japan; Univ Tsukuba, Doctoral Program Agr Sci, Tsukuba, Ibaraki 3058572, Japan; Univ Tsukuba, Coll Agrobiol Resources, Tsukuba, Ibaraki 3058572, Japan","Higashi, T (reprint author), Univ Tsukuba, Inst Appl Biochem, Tsukuba, Ibaraki 3058572, Japan.",,,,,,,22,7,7,0,3,TAYLOR & FRANCIS LTD,ABINGDON,"4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0038-0768,,,SOIL SCI PLANT NUTR,Soil Sci. Plant Nutr.,APR,2003,49,2,,,,,161,169,,10.1080/00380768.2003.10409993,,,9,Plant Sciences; Environmental Sciences; Soil Science,Plant Sciences; Environmental Sciences & Ecology; Agriculture,673BW,WOS:000182560300001,,Bronze,,,10/31/19
J,"Tejima, K; Arima, Y; Yokoyama, T; Sekimoto, H",,,,"Tejima, K; Arima, Y; Yokoyama, T; Sekimoto, H",,,"Composition of amino acids, organic acids, and sugars in the peribacteroid space of soybean root nodules",SOIL SCIENCE AND PLANT NUTRITION,,,English,Article,,,,,,D-chiro-inositol; myo-inositol; peribacteroid space compounds; soybean; symbiosome,SYMBIOTIC MEMBRANES; LEGUME NODULES; METABOLITES; BACTEROIDS; RHIZOBIUM; TRANSPORT,"In leguminous root nodules, bacteroids are differentiated from rhizobia and are surrounded by a peribacteroid membrane (PBM) forming an intracellular structure designated as symbiosome. Through the peribacteroid space (PBS) between the PBM and bacteroids, metabolic substances and signal compounds are exchanged between two symbionts. In this study, organic compounds with low molecular weight in the PBS were collected from isolated symbiosomes of soybean (Glycine max L.) root nodules, and their composition was analyzed and compared with that of the organic compounds in whole root nodules and bacteroids. Major differences were detected in the molar percentages of amino and organic acids, and sugars, to the total low molecular weight organic compounds among whole root nodules, PBS, and bacteroids. The PBS composition was characterized by abundant sugars and poor amino acids. Also the composition of the amino acids, organic acids, and sugars in the PBS was clearly different from that in whole root nodules and bacteroids. The PBS sugar composition was characterized by the predominance of inositols, especially myo-inositol at the 5th and 7th weeks of the host plant growth stages. Changes in the myo- and D-chiro-inositol balance at the host plant growth stages occurred and a syntony was observed between the PBS and bacteroids. The localization of myo-inositol in the PBS accounted for almost 70% of the total myo-inositol in root nodules. A small difference in the PBS composition between two soybean cultivars was recorded but it varied with the growth stages. It was tentatively concluded that the PBS sugar composition affected the bacteroidal sugar composition in soybean plants, and that inositol utilization in the bacteroids could be a factor controlling the bacteroidal function level which varied with the host plant growth stages.","Tokyo Univ Agr & Technol, Fac Agr, Fuchu, Tokyo 1838509, Japan; Utsunomiya Univ, Fac Agr, Utsunomiya, Tochigi 3218505, Japan","Tejima, K (reprint author), Tokyo Univ Agr & Technol, Fac Agr, Fuchu, Tokyo 1838509, Japan.",,"yokoyama, tadashi/G-1095-2013",,,,,27,7,7,0,3,JAPANESE SOC SOIL SCIENCE PLANT NUTRITION,TOKYO,"BUSINESS CENTER ACAD SOC JAPAN 16-9, HONKOMAGOME 5-CHOME, BUNKYO-KU, TOKYO, 113, JAPAN",0038-0768,,,SOIL SCI PLANT NUTR,Soil Sci. Plant Nutr.,APR,2003,49,2,,,,,239,247,,10.1080/00380768.2003.10410003,,,9,Plant Sciences; Environmental Sciences; Soil Science,Plant Sciences; Environmental Sciences & Ecology; Agriculture,673BW,WOS:000182560300011,,,,,10/31/19
J,"Ramoliya, PJ; Pandey, AN",,,,"Ramoliya, PJ; Pandey, AN",,,"Effect of salinization of soil on emergence, growth and survival of seedlings of Cordia rothii",FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,salinization of soil; Cordia rothii; seedling emergence; seedling growth; salt tolerance; adaptation,SALINITY; TOLERANCE; PLANTS,"Effects of salinization of soil on emergence, growth and physiological attributes of seedlings of Cordia rothii Roem. and Schult. (Ehretiaceae) were studied. A mixture of chlorides and sulfates of Na, K, Ca and Mg was added to the soil and salinity was maintained at 4.8, 6.2, 8.1, 10.6 and 12.0 dS m(-1). A negative relationship between percent seed germination and salt concentration was obtained. Seedlings did not emerge when soil salinity exceeded 10.6 dS m(-1). Results suggested that this tree species is salt tolerant at the seed germination stage. Seedlings survived and grew up to soil salinity of 10.6 dS m(-1) and eventually this species is salt tolerant at the seedling stage too. Elongation of stem and root was retarded by increasing salt stress. However, this species has a tendency for rapid root penetration and roots are able to extract water from very dry saline soil (6.8% moisture). Among the tissues, young roots and stem were most tolerant to salt stress and were followed by leaf and old roots successively. Production of young roots and death of old roots were found to be continuous and plants apparently use this process as an avoidance mechanism to remove excess ions and delay onset of ion accumulation in this tissue. This phenomenon, designated ""fine root turnover"" assumes an importance to the mechanisms of salt tolerance. The ability of this plant to thrive in dry regions is further conferred by the xeromorphic features of its leaves. 2002 Elsevier Science B.V. All rights reserved.","Saurashtra Univ, Dept Biosci, Rajkot 360005, Gujarat, India","Pandey, AN (reprint author), Saurashtra Univ, Dept Biosci, Rajkot 360005, Gujarat, India.",,,,,,,23,22,38,1,8,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,17-Mar,2003,176,3-Jan,,,,,185,194,PII S0378-1127(02)00271-2,10.1016/S0378-1127(02)00271-2,,,10,Forestry,Forestry,649ZB,WOS:000181236900015,,,,,10/31/19
