PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Harmon, ME; Garman, SL; Ferrell, WK",,,,"Harmon, ME; Garman, SL; Ferrell, WK",,,Modeling historical patterns of tree utilization in the Pacific Northwest: Carbon sequestration implications,ECOLOGICAL APPLICATIONS,,,English,Article,,,,,,carbon sequestration; coarse woody debris; disturbance; fine woody debris; fire fuels; logging residue; modeling; Pacific Northwest; woody detritus,COARSE WOODY DEBRIS; SOUTHERN APPALACHIANS; NEW-HAMPSHIRE; FOREST; DECOMPOSITION; ECOSYSTEMS; DYNAMICS; RELEASE; OREGON,"We have developed a model, HARVEST, that predicts the mass of woody detritus left after timber harvest in Pacific Northwest forests from 1910 to the present. Inputs to the model include the species, diameter at breast height, and age distribution of trees; the minimum tree size to be harvested; the minimum top diameter; and stump height and slope steepness. Model output includes the absolute amount and the proportion of bole biomass removed as well as that left as stumps, tops, breakage, and decay. The model also predicts the biomass of nonmerchantable parts such as branches, coarse roots, and fine roots left after harvest. Model predictions were significantly correlated to residue levels reported in the literature over this period. Both model output and historical data indicate that the total amount of aboveground woody residue left after logging has decreased at least 25% over the last century. This means that release of carbon to the atmosphere from woody residue has decreased by a similar amount.",,"Harmon, ME (reprint author), OREGON STATE UNIV,DEPT FOREST SCI,PEAVY HALL 154,CORVALLIS,OR 97331, USA.",,,,,,,56,38,40,1,10,ECOLOGICAL SOC AMER,WASHINGTON,"2010 MASSACHUSETTS AVE, NW, STE 400, WASHINGTON, DC 20036",1051-0761,,,ECOL APPL,Ecol. Appl.,MAY,1996,6,2,,,,,641,652,,10.2307/2269398,,,12,Ecology; Environmental Sciences,Environmental Sciences & Ecology,UH485,WOS:A1996UH48500031,,,,,10/31/19
J,"Brown, TN; Kulasiri, D",,,,"Brown, TN; Kulasiri, D",,,"Validating models of complex, stochastic, biological systems",ECOLOGICAL MODELLING,,,English,Article; Proceedings Paper,International Congress on Modelling and Simulation 1993 - Modelling Change in Environmental and Socioeconomic Systems,"DEC, 1993","PERTH, AUSTRALIA","Modelling & Simulat Soc Austr, ISEM",,roots; validation,,"The highly variable nature of many biological entities, particularly those occurring in natural ecosystems, makes the validation of models and simulations extremely important. Valuable tools such as simulations should not be discounted simply because of a lack of cookbook validation procedures. This paper considers the process of validation as it relates to complex biological systems, and examines some methods to compare the inherently multivariate values required to characterise biological entities. A model of Pinus radiata root system morphology is used as a case study. It is concluded that, while time consuming, development of system-specific objective indices may often be the most useful way to compare simulation output and field data when complex biological entities are modelled.",,"Brown, TN (reprint author), LINCOLN UNIV,CTR COMP & BIOMETR,CANTERBURY,NEW ZEALAND.",,"Kulasiri, Don/C-8789-2018","Kulasiri, Don/0000-0001-8744-1578",,,,6,28,30,1,5,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0304-3800,,,ECOL MODEL,Ecol. Model.,MAY,1996,86,3-Feb,,,,,129,134,,10.1016/0304-3800(95)00039-9,,,6,Ecology,Environmental Sciences & Ecology,UH257,WOS:A1996UH25700004,,,,,10/31/19
J,"Harvey, AE; PageDumroese, DS; Jurgensen, MF; Graham, RT; Tonn, JR",,,,"Harvey, AE; PageDumroese, DS; Jurgensen, MF; Graham, RT; Tonn, JR",,,"Site preparation alters biomass, root and ectomycorrhizal development of outplanted western white pine and Douglas-fir",NEW FORESTS,,,English,Article,,,,,,reforestation; mounding; scalping; plant competition; herbicide; root development; northern Idaho; Pseudotsuga menziesii; Pinus monticola,ALASKA CLEAR-CUT; CONIFER SEEDLINGS; SPRUCE SEEDLINGS; GROWTH; SOIL; MONTANA; FOREST; REFORESTATION; COLONIZATION; MYCORRHIZAE,"This report documents impacts from manipulations of native forest soils and competing vegetation on development and ectomycorrhizal formation of outplanted western white pine and Douglas-fir in the Inland Northwest. Treatments were: 1) mounding surface horizons with competition left in place, 2) mounding surface horizons with subsequent physical or chemical control of competing vegetation, 3) scalping for control of competing vegetation, and 4) a control, or no postharvest disturbance. Treatments were applied on a low-altitude, relatively harsh site and on a higher altitude, more moderate site. With established seedlings, mounding with no competition control generally produced small seedlings (5-15g; both species) with low numbers of ectomycorrhizal short roots (21). Mounding with competition control produced large seedlings (20-48g) with moderate numbers of short roots (25). Scalping produced small seedlings (8-16g) with high numbers of short roots (41). The control also produced small seedlings (8-13g) but with a moderate number of short roots (27). Douglas-fir produced more short roots on the harsh than the moderate site. Western white pine produced high root to shoot ratios (above 0.60) in the mound with competition on the harsh site. Douglas-fir produced very high root to shoot ratios (above 1.0) in both the mound with no competition of the harsh site and in the mound with competition of the moderate site. Throughout, western white pine produced more ectomycorrhizae more rapidly than Douglas-fir. Ectomycorrhizal development and root and shoot weight of both conifers were adversely affected by competing vegetation.","MICHIGAN TECHNOL UNIV, SCH FORESTRY & WOOD PROD, HOUGHTON, MI 49931 USA","Harvey, AE (reprint author), US FOREST SERV, USDA, INTERMT RES STN, 1221 S MAIN ST, MOSCOW, ID 83843 USA.",,,,,,,35,13,13,1,7,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0169-4286,,,NEW FOREST,New For.,MAY,1996,11,3,,,,,255,270,,,,,16,Forestry,Forestry,UV899,WOS:A1996UV89900004,,,,,10/31/19
J,"Williams, BL",,,,"Williams, BL",,,"Total, organic and extractable-P in humus and soil beneath Sitka spruce planted in pure stands and in mixture with Scots pine",PLANT AND SOIL,,,English,Article,,,,,,heathland; phosphate; Scots pine; Sitka spruce,MICROBIAL BIOMASS; NITROGEN DYNAMICS; MINERALIZATION; PHOSPHORUS; ADDITIONS; FOREST; FRESH,"Total, organic and extractable P were measured in the humus and underlying soil to 10 cm depth beneath Sitka spruce (SS) and mixed Sitka spruce and Scots pine (SS + SP) stands planted on upland heath. The humus beneath SS + SP contained significantly (p < 0.01) greater amounts of total and organic-P than that in SS and the mixed stands had more effectively retained approximately 87 per cent of previously applied fertilizer-P, totalling 100 kg P ha(-1), compared with 70 per cent in SS. Despite the larger amounts of total-P in the mixed plots 0.01 M CaCl2 extractable molybdate reactive phosphorus (MRP) was significantly (p < 0.05) greater in SS + SP humus only during March and April. Greater concentrations of MRP were released from the humus and soil during July and August at a mean rate of 58 g P ha(-1) day(-1). This coincided with drying of the soil during the summer and the rate of release, attributed to death of fine roots and microorganisms, was 4 to 30 times greater than reported values for rates of net mineralization of P from forest soils.",,"Williams, BL (reprint author), MACAULAY LAND USE RES INST,ABERDEEN AB15 8QH,SCOTLAND.",,,,,,,26,6,6,0,0,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,MAY,1996,182,2,,,,,177,183,,10.1007/BF00029049,,,7,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,VW631,WOS:A1996VW63100001,,,,,10/31/19
J,"Amaranthus, MP; PageDumroese, D; Harvey, A; Cazares, E; Bednar, LF",,,,"Amaranthus, MP; PageDumroese, D; Harvey, A; Cazares, E; Bednar, LF",,,Soil compaction and organic matter affect conifer seedling nonmycorrhizal and estomycorrhizal root tip abundance and diversity,USDA FOREST SERVICE PACIFIC NORTHWEST RESEARCH STATION RESEARCH PAPER PNW-RP,,,English,Article,,,,,,Douglas-fir; ectomycorrhizae; forest harvest; organic matter; reforestation; root tips; soil compaction; bulk density; western white pine,DOUGLAS-FIR; WESTERN MONTANA; GROWTH; ECTOMYCORRHIZAE; ECOSYSTEM; SURVIVAL; IMPACT; FUNGI,"Three levels of organic matter removal (bole only; bole and crowns; and bole, crowns, and forest floor) and three levels of mechanical soil compaction (no compaction, moderate compaction, and severe soil compaction) were studied as they influence Douglas-fir (Pseudotsuga menziesii var. glauca (Beissn.) France) and western white pine (Pinus monticola Dougl. ex D. Don) seedlings following outplanting. Moderate and severe soil compaction significantly reduced nonmycorrhizal root tip abundance on both Douglas-fir and western white pine seedlings (p less than or equal to 0.05). Ectomycorrhizal root tip abundance was significantly reduced on Douglas-fir seedlings in severely compacted areas with bole and crowns and bole, crowns, and forest floor removed. Ectomycorrhizal diversity also was significantly reduced on Douglas-fir seedlings in all severely compacted areas.",,"Amaranthus, MP (reprint author), US FOREST SERV, USDA, PACIFIC NW RES STN, BOX 440, GRANTS PASS, OR 97526 USA.",,,,,,,35,0,0,0,6,USDA FOR SERV PNW RES STN,PORTLAND,"333 SW FIRST AVE, PO BOX 3890, PUBLICATIONS DEPT, PORTLAND, OR 97208 USA",0882-5165,,,US FOR SERV R P PNW,USDA For. Serv. Pac. Northwest Res. Stn. Res. Pap. PNW-RP,MAY,1996,,494,,,,,U1,+,,,,,0,Forestry,Forestry,UY312,WOS:A1996UY31200001,,,,,10/31/19
J,"McArthur, ED; Sanderson, SC; Davis, JN",,,,"McArthur, ED; Sanderson, SC; Davis, JN",,,"Adaptation of forage Kochia accessions across an environmental gradient in Rush Valley, Utah",ARID SOIL RESEARCH AND REHABILITATION,,,English,Article,,,,,,Kochia prostrata; precipitation; reclamation; revegetation; soil characteristics,,"Forage kochia (Kochia prostrata) is native to Eurasia. it is a useful plant for reclamation in semiarid and arid regions with mineral soils. Fourteen accessions representing both forage kochia subspecies and all known polyploid levels (2x-6x) were tested for adaptation over an environmental gradient represented by three study sites differing in native plant composition, average annual precipitation, and soil type. Plants were established by transplanting in 1988 and 1989 and evaluated for growth (height, crown diameter biomass) parameters and for stand establishment, growth habit, uniformity of growth, vigor, cover, seed production, survival, and recruitment from 1990 to 1992. Soil characteristics (pH, SAR, salinity, sand, clay, silt organic matter NO3--N, Ca, Na, Mg, P, K, CaCO3, and effective rooting depth) were measured at each study site. Two hypotheses were addressed. First, it was confirmed that forage kochia accessions in general perform better in lighter textured soils and at higher precipitation levels (>250 mm annual precipitation) than in heavier textured soils containing higher levels of soluble salts receiving less precipitation. Second, it was only partially confirmed that various forage kochia accessions will perform better relative to one another across an environmental gradient. Some accessions performed better across all sites, and some less well across all sites, but some performed relatively better at one or more of the sites. The germplasm ''Immigrant'' (K. prostrata ssp. virescens) was one of the better performing accessions, but an accession of K. prostrata ssp. grisea was the top ranking accession at each site and should be evaluated further and perhaps be made move widely available.",,"McArthur, ED (reprint author), US FOREST SERV,INTERMT RES STN,SHRUB SCI LAB,735 N 500 E,PROVO,UT 84606, USA.",,,,,,,50,11,11,0,9,TAYLOR & FRANCIS,BRISTOL,"1900 FROST ROAD, SUITE 101, BRISTOL, PA 19007-1598",0890-3069,,,ARID SOIL RES REHAB,Arid Soil Res. Rehabil.,APR-JUN,1996,10,2,,,,,125,138,,10.1080/15324989609381427,,,14,Environmental Sciences; Soil Science,Environmental Sciences & Ecology; Agriculture,UW085,WOS:A1996UW08500002,,,,,10/31/19
J,"Muthukumar, T; Udaiyan, K; Manian, S",,,,"Muthukumar, T; Udaiyan, K; Manian, S",,,Vesicular-arbuscular mycorrhizae in tropical sedges of southern India,BIOLOGY AND FERTILITY OF SOILS,,,English,Article,,,,,,vesicular-arbuscular mycorrhiza; sedges; spore number; cyperaceae; VAM infection; root colonization,VASCULAR PLANTS; FUNGI; INFECTION; ROOTS; SOIL; COLONIZATION; FIELD,"Twenty-four species of sedges (representing six genera) from different vegetation types in Western Ghats, South India, were examined for vesicular-arbuscular mycorrhizal (VAM) associations. All the sedges had VAM fungal infections with hyphae and vesicles, but arbuscules were observed only in 42% of the total species. The VAM fungal colonization varied considerably between species, ranging from 9 to 62%. Root colonization was positively and negatively correlated with root diameter and root hair length, respectively, The number of VAM fungal spores in the rhizosphere varied from 5 to 86 g(-1) soil. No significant relationship was found between spore numbers or root colonization and either soil pH or moisture. Four Glomus spp., one Acaulospora sp., one Sclerocystis spp., and one Gigaspora sp. were identified among the VAM fungal spores. The results reflect a high incidence of VAM in sedges occurring in Western Ghats and emphasize the need to assess the VAM status of plant species from different ecosystems to understand their mycorrhizal status.","BHARATHIAR UNIV,DEPT BOT,MICROBIOL LAB,COIMBATORE 641046,TAMIL NADU,INDIA",,,"Muthukumar, Thangavelu/U-3371-2018","S, Manian/0000-0002-6107-5204; Thangavelu, Muthukumar/0000-0002-0060-0079",,,,43,19,30,0,1,SPRINGER VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010",0178-2762,,,BIOL FERT SOILS,Biol. Fertil. Soils,APR,1996,22,2-Jan,,,,,96,100,,,,,5,Soil Science,Agriculture,UK606,WOS:A1996UK60600015,,,,,10/31/19
J,"DeMars, BG; Boerner, REJ",,,,"DeMars, BG; Boerner, REJ",,,Vesicular arbuscular mycorrhizal development in the Brassicaceae in relation to plant life span,FLORA,,,English,Article,,,,,,Brassicaceae; Cruciferae; vesicular arbuscular mycorrhizae; plant life span,INFECTION; ROOTS; SOIL; DISTURBANCE; CRUCIFERAE; PHOSPHORUS; FUNGI,"Six hundred and forty six taxa of Brassicaeae were inoculated under glasshouse conditions with Glomus intraradices SCHENCK & SMITH root inoculum and assessed after 5 weeks for vesicular arbuscular mycorrhizal (VAM) development. Of the 649 taxa, 123 (18.9%) showed some level of VAM development. Chi-square analysis showed no significant differences in VAM development between annuals and perennials. Analysis of published reports of mycorrhizal development in crucifers also failed to demonstrate any relationship between VAM development and life span in crucifers. VAM development in these plants included only internal hyphae and vesicles; no arbuscules were observed in any of the 3230 root segments examined. These data suggest that VAM development in crucifers is probably non-functional and that life span characteristics do not affect the apparent VAM development in glasshouse inoculated specimens.","OHIO STATE UNIV,DEPT PLANT BIOL,COLUMBUS,OH 43210","DeMars, BG (reprint author), LAKELAND COMMUNITY COLL,DIV HLTH & SCI,7700 CLOCKTOWER DR,KIRTLAND AFB,OH 44094, USA.",,,,,,,35,30,31,2,19,GUSTAV FISCHER VERLAG JENA,JENA,"VILLENGANG 2, D-07745 JENA, GERMANY",0367-2530,,,FLORA,Flora,APR,1996,191,2,,,,,179,189,,,,,11,Plant Sciences; Ecology,Plant Sciences; Environmental Sciences & Ecology,UH547,WOS:A1996UH54700009,,,,,10/31/19
J,"Hendrick, RL; Pregitzer, KS",,,,"Hendrick, RL; Pregitzer, KS",,,Temporal and depth-related patterns of fine root dynamics in northern hardwood forests,JOURNAL OF ECOLOGY,,,English,Article,,,,,,cohorts; mortality; phenology; production,SOIL-TEMPERATURE; ORGANIC-MATTER; BIOMASS; PLANTATIONS; TURNOVER; NITROGEN; GROWTH; ECOSYSTEM; MORTALITY; GRADIENT,"1 The dynamics of fine (< 2.0 mm) roots growing in two northern hardwood forests were quantified to a depth of 1 m in 10-cm increments, We hypothesized that patterns of root production and mortality would be broadly synchronous at all depths, but that deep roots would be comparatively less dynamic than shallow roots, 2 Our data showed that shallow roots were responsible for the majority of total annual fine root production and mortality. Nearly half of all roots growing and dying in the I-m profile occurred in the upper 20 cm of the soil, while roots located at depths of 75 cm or more accounted for only 11% of annual production and 4% of annual mortality. 3 Fine root production prior to, or coincident with, canopy expansion was significant at all depths. The relative importance of early fine root growth generally increased with depth, with between 50 and 80% of annual production occurring prior to mid-June at depths exceeding 50 cm. Episodic deep root production during the growing season appeared to be related to periods of high water demand. 4 Patterns of fine root mortality were more variable among depths. Mortality was distributed rather evenly throughout the year near the soil surface, but mid-season mortality was generally low at depths greater than 50 cm.","MICHIGAN TECHNOL UNIV,SCH FORESTRY & WOOD PROD,HOUGHTON,MI 49931","Hendrick, RL (reprint author), UNIV GEORGIA,DB WARNELL SCH FOREST RESOURCES,ATHENS,GA 30602, USA.",,,,,,,41,164,210,0,52,BLACKWELL SCIENCE LTD,OXFORD,"OSNEY MEAD, OXFORD, OXON, ENGLAND OX2 0EL",0022-0477,,,J ECOL,J. Ecol.,APR,1996,84,2,,,,,167,176,,10.2307/2261352,,,10,Plant Sciences; Ecology,Plant Sciences; Environmental Sciences & Ecology,UH363,WOS:A1996UH36300003,,,,,10/31/19
J,"Hagen, MJ; Hamrick, JL",,,,"Hagen, MJ; Hamrick, JL",,,A hierarchical analysis of population genetic structure in Rhizobium leguminosarum bv trifolii,MOLECULAR ECOLOGY,,,English,Article,,,,,,allozyme electrophoresis; founder effect; genetic structure; linkage disequilibrium; Rhizobium leguminosarum; selection,SUBDIVIDED POPULATIONS; ENZYME POLYMORPHISM; CLOVER; DIVERSITY; STRAINS; ELECTROPHORESIS; DIFFERENTIATION; INOCULATION; NODULATION; SELECTION,"Little is known about the population processes that shape the genetic diversity in natural populations of rhizobia. A sample of 912 Rhizobium leguminosarum biovar trifolii isolates were collected from naturalized red clover populations (Trifolium pratense) and analysed for 15 allozyme loci to determine the levels and distribution of genetic diversity. Hierarchical analyses compared different sampling levels, geographical separation, and temporal separation. Total genetic diversity across all isolates was H=0.426, with 57.6% of the total diversity found among isolates obtained from individual red clover plants. Relatively low genetic differentiation among populations and high differentiation among plants within populations was observed; this suggests that gene flow and founder effect act differently at geographical and local. scales. Significant differences were observed in (i) allele frequencies among populations and among plants within populations, and (ii) the frequency distribution of the most widespread and the most abundant strains. When multilocus linkage disequilibrium was calculated, significant levels of disequilibrium were observed in the total sample and in three of the eight populations.","UNIV GEORGIA,DEPT GENET,ATHENS,GA 30602; UNIV GEORGIA,DEPT BOT,ATHENS,GA 30602",,,,,,,,46,31,32,0,2,BLACKWELL SCIENCE LTD,OXFORD,"OSNEY MEAD, OXFORD, OXON, ENGLAND OX2 0EL",0962-1083,,,MOL ECOL,Mol. Ecol.,APR,1996,5,2,,,,,177,186,,,,,10,Biochemistry & Molecular Biology; Ecology; Evolutionary Biology,Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology,UM930,WOS:A1996UM93000002,8673267,,,,10/31/19
J,"Olsson, PA; Baath, E; Jakobsen, I; Soderstrom, B",,,,"Olsson, PA; Baath, E; Jakobsen, I; Soderstrom, B",,,Soil bacteria respond to presence of roots but not to mycelium of arbuscular mycorrhizal fungi,SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,,FATTY-ACID BIOMARKERS; STEROL COMPOSITION; RHIZOSPHERE; ERGOSTEROL; BIOMASS; INFECTION; SPORES; HYPHAE; PLANTS,"Arbuscular mycorrhizal (AM) cucumber seedlings and uncolonized controls were grown in growth chambers which allowed separation of compartments with roots from compartments with the extraradical mycelium alone. Two fungi, Glomus invermaium Hall and G. caledonium (Nicol. and Gerd.) Trappe and Gerdemann, were used. Bacterial numbers (direct and viable count) and activities (thymidine incorporation) were highest in the root compartment, but were not affected by the AM mycelium after 30 days of plant growth. The soil was stored after harvest for 16 d at 13 degrees C to study the effect of disconnected mycorrhizal hyphae on bacterial activity. This treatment increased bacterial activity in mycorrhizal treatments compared to non-mycorrhizal control soils. The highest increase was found in the root compartment. The bacterial community structure was studied by analyzing the phospholipid fatty acid (PLEA) pattern. The bacteria specific PLFAs cy17:0 and cy19:0 increased in both experiments in the root compartments. The PLFAs 15:0 and 17:0, which are usually considered to be bacteria specific, also increased due to the presence of roots, but it was shown that these fatty acids were present in aseptically grown cucumber roots, and thus not bacteria specific. No bacterial PLFAs were affected by the presence of mycorrhiza. Copyright (C) 1996 Elsevier Science Ltd","RISO NATL LAB,PLANT BIOL SECT,DEPT ENVIRONM SCI & TECHNOL,DK-4000 ROSKILDE,DENMARK","Olsson, PA (reprint author), LUND UNIV,DEPT MICROBIAL ECOL,ECOL BLDG,S-22362 LUND,SWEDEN.",,"Jakobsen, Iver/F-1116-2011; Jakobsen, Iver/C-2924-2015","Baath, Erland/0000-0002-2616-1342; Jakobsen, Iver/0000-0002-4548-8535",,,,34,67,69,0,14,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,APR-MAY,1996,28,5-Apr,,,,,463,470,,10.1016/0038-0717(96)00011-9,,,8,Soil Science,Agriculture,UU399,WOS:A1996UU39900005,,,,,10/31/19
J,"Watkins, NK; Fitter, AH; Graves, JD; Robinson, D",,,,"Watkins, NK; Fitter, AH; Graves, JD; Robinson, D",,,"Carbon transfer between C-3 and C-4 plants linked by a common mycorrhizal network, quantified using stable carbon isotopes",SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,,VESICULAR-ARBUSCULAR MYCORRHIZAS; ROOTS; FUNGI; HYPHAE,"Changes in the natural abundance of C-13 were used to quantify carbon transfer between C-3 and C-4 plants in a common mycorrhizal network. Experiments using two mesh sizes to either prevent (0.45 mu m) or allow (20 mu m) mycorrhizal connections between Plantago lanceolata (C-3) and Cynodon dactylon (C-4) plants were run. Root and shoot samples were taken for delta(13)C determinations. It could not be assumed that all the pairs of plants were linked; therefore non-parametric statistical tests were used. In order to measure transfer between pairs of plants the shoot delta(13)C value was used as a reference and the deviation of the root delta(13)C value from this as a measure of carbon transfer. As the C. dactylon root delta(13)C value became more negative with the 20 mu m mesh present, the root-shoot difference increased. In P. lanceolata both the root and shoot delta(13)C values became less negative but the root-shoot difference did increase gradually. When the root-shoot difference in C. dactylon was plotted against root delta(13)C value the relationship was unity, suggesting that transferred carbon remained in the roots and fungal material did not move into the shoots. In P. lanceolata the results showed that the slope of the relationship between root-shoot difference and root delta(13)C value was approximate to 0.5. This suggests any transferred carbon moved into both the root and shoot material. The root-shoot difference can be used to estimate % carbon transfer. For individual C. dactylon plants the results varied from 0 to 41% with most values falling at 10% or below. It was not possible to calculate % transfer amounts for P. lanceolata. This range of variation could have important implications for plant interactions in communities. Copyright (C) 1996 Elsevier Science Ltd","YORK UNIV, DEPT BIOL, YORK YO1 5YW, N YORKSHIRE, ENGLAND; SCOTTISH CROP RES INST, DEPT CELLULAR & ENVIRONM PHYSIOL, DUNDEE DD2 5DA, SCOTLAND",,,"Robinson, David/C-2112-2009","Robinson, David/0000-0003-3504-5981",,,,24,46,50,3,35,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,APR-MAY,1996,28,5-Apr,,,,,471,477,,10.1016/0038-0717(95)00189-1,,,7,Soil Science,Agriculture,UU399,WOS:A1996UU39900006,,,,,10/31/19
J,"Macklon, AES; Sheppard, LJ; Sim, A; Leith, ID",,,,"Macklon, AES; Sheppard, LJ; Sim, A; Leith, ID",,,Uptake of ammonium and nitrate ions from acid mist applied to Sitka spruce [Picea sitchensis (Bong) Carr] grafts over the course of one growing season,TREES-STRUCTURE AND FUNCTION,,,English,Article,,,,,,wet N inputs; labelled N; N partitioning; N accumulation; per cent incorporation,FOLIAR UPTAKE; NITROGEN; N-15; SEEDLINGS; POLLUTION; SULFATE; RAIN,"Cloned Sitka spruce grafts were subjected to NH4NO3 mist (1 mm day(-1) equivalent) acidified with H2SO4, for 4 days a week, from April until November. Three N treatments at pH 5.0 used 0.01 mol m(-3) (NH4)-N-15 (NO3)-N-15, 1.6 mol m(-3) (NH4)-N-15 NO3 or 1.6 mol m(-3) NH4 (NO3)-N-15. At pH 2.5, the treatments were (NH4)-N-15 (NO3)-N-15, (NH4NO3)-N-15 and NH4 (NO3)-N-15 all at 1.6 mol m(-3). At the end of the growing season, N-15 was found in every part of the trees, even when NH4NO3 was supplied at 0.01 mol m(-3). It was shown that both NH4+ and NO3- could enter needles to a similar degree and be transported to the roots. No differences between pH treatments or clones could be demonstrated. Entry of labelled N via the roots, in those trees with unprotected compost, was reflected in higher fine root N-15 content, but no change in shoot N-15 levels. Per cent incorporation expressed as labelled N as a percentage of total N, was generally at its highest in bark, and in older needles in all treatments, values ranging from 5 to 11%. When N-15 content was expressed as total content for each tree part on a per tree basis, 25-36% was found in current year needles, with a further 12% in current year bark. The most reproducible data was that for dry weight of tree parts as per cent of the whole tree, where proportions compared closely between treatments and the two clones used. The implications of the results for cuticular transport mechanisms, N storage and internal cycling are discussed.",,"Macklon, AES (reprint author), MACAULAY LAND USE RES INST,CRAIGIEBUCKLER AB9 2QJ,ABERDEEN,SCOTLAND.",,"Leith, Ian/B-1923-2010; Sheppard, Lucy/B-1919-2010",,,,,23,11,11,0,8,SPRINGER VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010",0931-1890,,,TREES-STRUCT FUNCT,Trees-Struct. Funct.,APR,1996,10,4,,,,,261,267,,10.1007/BF02185678,,,7,Forestry,Forestry,UF490,WOS:A1996UF49000008,,,,,10/31/19
J,"SanchezGallen, I; AlvarezSanchez, J",,,,"SanchezGallen, I; AlvarezSanchez, J",,,Root productivity in a lowland tropical rain forest in Mexico,VEGETATIO,,,English,Article,,,,,,ecosystem functioning; fine-root production; physical factors; soil fertility,LOS-TUXTLAS; GROWTH; DECOMPOSITION; DYNAMICS,"Fine root productivity was estimated in a lowland tropical rain forest at Los Tuxtlas (SE Mexico) and examined in relation to climatic factors. Two root diameter classes were defined (class I, < 1 mm; class II, 1-3 mm). Total root productivity was estimated to 1.95 t ha(-1) year(-1), a value which is lower than those reported from other rain forest sites. Significant differences in root dry weight were found among months and between diameter classes throughout the year. Class I monthly means formed two groups: one corresponding to the months of highest precipitation, and the other to the relatively dry season. Class II monthly means also formed two groups, although these were unrelated to the regional precipitation pattern. A multiplicative regression model of productivity on precipitation was significant for both root classes when rainfall data of the previous month were used, while a linear regression model was significant only for class I roots when temperature data of two months before were used; these results suggest a delay in the effect of climatic conditions on root productivity. While the seasonal pattern of root productivity is clearly related to the annual rainfall distribution, the low total annual productivity may be related to the very high soil fertility at Los Tuxtlas.",,"SanchezGallen, I (reprint author), UNIV NACL AUTONOMA MEXICO,FAC CIENCIAS,ECOL LAB,CIUDAD UNIV,MEXICO CITY 04510,DF,MEXICO.",,,"Alvarez-Sanchez, Javier/0000-0003-0115-9841",,,,34,13,13,0,0,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0042-3106,,,VEGETATIO,Vegetatio,APR,1996,123,2,,,,,109,115,,10.1007/BF00118265,,,7,Plant Sciences; Ecology; Forestry,Plant Sciences; Environmental Sciences & Ecology; Forestry,UW046,WOS:A1996UW04600001,,,,,10/31/19
