PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"DEWAR, RC; CANNELL, MGR",,,,"DEWAR, RC; CANNELL, MGR",,,"CARBON SEQUESTRATION IN THE TREES, PRODUCTS AND SOILS OF FOREST PLANTATIONS - AN ANALYSIS USING UK EXAMPLES",TREE PHYSIOLOGY,,,English,Article,,,,,,,,"A carbon-flow model for managed forest plantations was used to estimate carbon storage in UK plantations differing in Yield Class (growth rate), thinning regime and species characteristics. Time-averaged, total carbon storage (at equilibrium) was generally in the range 40-80 Mg C ha-1 in trees, 15-25 Mg C ha-1 in above- and belowground litter, 70-90 Mg C ha-1 in soil organic matter and 20-40 Mg C ha-1 in wood products (assuming product lifetime equalled rotation length). The rate of carbon storage during the first rotation in most plantations was in the range 2-5 Mg C ha-1 year-1. A sensitivity analysis revealed the following processes to be both uncertain and critical: the fraction of total woody biomass in branches and roots; litter and soil organic matter decomposition rates; and rates of fine root turnover. Other variables, including the time to canopy closure and the possibility of accelerated decomposition after harvest, were less critical. The lifetime of wood products was not critical to total carbon storage because wood products formed only a modest fraction of the total. The average increase in total carbon storage in the tree-soil-product system per unit increase in Yield Class (m3 ha-1 year- 1) for unthinned Picea sitchensis (Bong.) Carr. plantations was 5.6 Mg C ha-1. Increasing the Yield Class from 6 to 24 m3 ha-1 year-1 increased the rate of carbon storage in the first rotation from 2.5 to 5.6 Mg C ha-1 year-1 in unthinned plantations. Thinning reduced total carbon storage in P. sitchensis plantations by about 15%, and is likely to reduce carbon storage in all plantation types. If the objective is to store carbon rapidly in the short term and achieve high carbon storage in the long term, Populus plantations growing on fertile land (2.7 m spacing, 26-year rotations, Yield Class 12) were the best option examined. If the objective is to achieve high carbon storage in the medium term (50 years) without regard to the initial rate of storage, then plantations of conifers of any species with above-average Yield Classes would suffice. In the long term (100 years), broadleaved plantations of oak and beech store as much carbon as conifer plantations. Mini-rotations (10 years) do not achieve a high carbon storage.",,"DEWAR, RC (reprint author), INST TERR ECOL,BUSH ESTATE,PENICUIK EH26 0QB,MIDLOTHIAN,SCOTLAND.",,"Dewar, Roderick/C-9304-2009",,,,,0,157,168,4,59,HERON PUBLISHING,VICTORIA,"BOX 5579 STATION B, VICTORIA BC V8R 6S4, CANADA",0829-318X,,,TREE PHYSIOL,Tree Physiol.,JUL,1992,11,1,,,,,49,71,,10.1093/treephys/11.1.49,,,23,Forestry,Forestry,JF388,WOS:A1992JF38800004,14969967,,,,10/31/19
J,"CLARIDGE, AW",,,,"CLARIDGE, AW",,,"IS THE RELATIONSHIP AMONG MYCOPHAGOUS MARSUPIALS, MYCORRHIZAL FUNGI AND PLANTS DEPENDENT ON FIRE",AUSTRALIAN JOURNAL OF ECOLOGY,,,English,Note,,,,,,,LARCH FOREST SOIL; WESTERN MONTANA; ECTOMYCORRHIZAE,,,"CLARIDGE, AW (reprint author), AUSTRALIAN NATL UNIV,DEPT FORESTRY,GPO BOX 4,CANBERRA,ACT 2601,AUSTRALIA.",,,,,,,13,15,15,0,0,BLACKWELL SCIENCE,CARLTON,"54 UNIVERSITY ST, P O BOX 378, CARLTON VICTORIA 3053, AUSTRALIA",0307-692X,,,AUST J ECOL,Aust. J. Ecol.,JUN,1992,17,2,,,,,223,225,,10.1111/j.1442-9993.1992.tb00801.x,,,3,Ecology,Environmental Sciences & Ecology,HX742,WOS:A1992HX74200012,,,,,10/31/19
J,"TAYLOR, RJ",,,,"TAYLOR, RJ",,,"FIRE, MYCORRHIZAL FUNGI AND MANAGEMENT OF MYCOPHAGOUS MARSUPIALS",AUSTRALIAN JOURNAL OF ECOLOGY,,,English,Note,,,,,,,WESTERN-AUSTRALIA; EUCALYPTUS; FOREST,,,"TAYLOR, RJ (reprint author), FORESTRY COMMISS,FOREST PRACTICES UNIT,30 PATRICK ST,HOBART,TAS 7000,AUSTRALIA.",,,,,,,15,8,8,0,0,BLACKWELL SCIENCE,CARLTON,"54 UNIVERSITY ST, P O BOX 378, CARLTON VICTORIA 3053, AUSTRALIA",0307-692X,,,AUST J ECOL,Aust. J. Ecol.,JUN,1992,17,2,,,,,227,228,,10.1111/j.1442-9993.1992.tb00802.x,,,2,Ecology,Environmental Sciences & Ecology,HX742,WOS:A1992HX74200013,,,,,10/31/19
J,"JOSLIN, JD; WOLFE, MH",,,,"JOSLIN, JD; WOLFE, MH",,,RED SPRUCE SOIL SOLUTION CHEMISTRY AND ROOT DISTRIBUTION ACROSS A CLOUD WATER DEPOSITION GRADIENT,CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,,,English,Article,,,,,,,FOREST DECLINE; FIR FORESTS; ACID MIST; SEEDLINGS; ALUMINUM; PATTERNS; STANDS; MATURE; PINE,"The decline of red spruce (Picea rubens Sarg.) at high elevations in eastern North America has been linked in time and space with exposure to acidic cloud water. To investigate the belowground effects of a cloud water deposition gradient between two mature red spruce stands on the summit of Whitetop Mountain, Virginia, the chemistries of precipitation, throughfall, and soil solution were monitored over a 2-year period, and fine-root distributions were characterized. Deposition of water, sulfate, nitrate, and ammonium in throughfall and stemflow was from 15 to 55% greater at the site with greater exposure to cloud water deposition (high cloud site), depending upon the particular ion and year. Soil solution nitrate concentrations were highly variable over time, and base cation, Al, and H ion concentrations were highly correlated with nitrate in both organic and mineral horizons at both sites. Soil solution nitrate, base cation, Al, and H ion concentrations were two to six times greater during periods of low soil moisture in the summer-autumn of 1987 and 1988 than during the remainder of the study period. In the mineral soil solutions, the high cloud site had significantly higher (p < 0.001) concentrations of nitrate and Al, and significantly lower (p < 0.05) Ca:Al and Mg:Al ratios. The high cloud stand also had shallower root systems, with fine-root biomass less than 40% of that of the low cloud stand (p < 0.05) at all depths greater than 18 cm. Soil solutions collected from below 15 cm at the high cloud site had a mean Ca:Al ratio less than 0.5 and Al concentrations that during dry periods, frequently approached or exceeded the literature values for the toxicity threshold for red spruce root growth. Restricted root development in the high cloud stand was apparently the result of this unfavorable chemical environment.",,"JOSLIN, JD (reprint author), OAK RIDGE NATL LAB,DEPT ATMOSPHER SCI,COOPERAT FOREST STUDIES PROGRAM,OAK RIDGE,TN 37831, USA.",,,,,,,56,45,47,0,5,NATL RESEARCH COUNCIL CANADA,OTTAWA,"RESEARCH JOURNALS, MONTREAL RD, OTTAWA ON K1A 0R6, CANADA",0045-5067,,,CAN J FOREST RES,Can. J. For. Res.-Rev. Can. Rech. For.,JUN,1992,22,6,,,,,893,904,,10.1139/x92-119,,,12,Forestry,Forestry,JD779,WOS:A1992JD77900015,,,,,10/31/19
J,"MATERECHERA, SA; DEXTER, AR; ALSTON, AM; KIRBY, JM",,,,"MATERECHERA, SA; DEXTER, AR; ALSTON, AM; KIRBY, JM",,,"GROWTH OF SEEDLING ROOTS IN RESPONSE TO EXTERNAL OSMOTIC-STRESS BY POLYETHYLENE-GLYCOL 20,000",PLANT AND SOIL,,,English,Article,,,,,,PLANT SPECIES; POLYETHYLENE GLYCOL (PEG); OSMOTIC POTENTIAL; OSMOTIC STRESS; ROOT ELONGATION; ROOT DIAMETER; SEEDLING ROOTS,WATER STRESS; ABSORPTION,"Seedling roots of ten plant species were grown in siliceous sand wetted with solutions of polyethylene glycol (PEG) of MW = 20,000 with osmotic potentials of 0.0, - 0.25, - 0.5 and - 1.0 MPa. After 48 h growth under controlled lighting, root elongation and root diameter were measured. Root elongation of all species was reduced by increasing levels of external osmotic stress. Dicotyledonous species were affected more than monocotyledons at potentials of -0.25 and -0.5 MPa but less at -1.0 MPa. Root diameters of all the species were thicker than those of the unstressed at potentials of -0.25 and -0.5 MPa. At a potential of -1.0 MPa the dicotyledons were still thicker, though not by as much as they were at -0.25 and -0.5 MPa. The monocotyledons, in contrast, were thinner at -1.0 MPa. There was a significant positive correlation (r = 0.81, p < 0.01) between root diameter and root elongation at -1.0 MPa potential. Species were ranked according to the relative root elongation (RRE) and relative root thickness (RRT) at the highest level of stress (-1.0 MPa). In both rankings dicotyledonous species were in the top ranks and monocotyledous species were in lower positions. The results are compared with those for the elongation and thickening of roots growing against external mechanical stress obtained in a previous study. There were good correlations between the responses observed for the two types of external stress. The implications of these findings are discussed.",,"MATERECHERA, SA (reprint author), UNIV ADELAIDE, WAITE AGR RES INST, DEPT SOIL SCI, GLEN OSMOND, SA 5064, AUSTRALIA.",,"Kirby, John M/D-2249-2013",,,,,29,8,8,0,2,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1992,143,1,,,,,85,91,,10.1007/BF00009132,,,7,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,JA129,WOS:A1992JA12900010,,,,,10/31/19
J,"TURNAU, K; MITKA, J; KEDZIERSKA, A",,,,"TURNAU, K; MITKA, J; KEDZIERSKA, A",,,MYCORRHIZAL STATUS OF HERB-LAYER PLANTS IN A FERTILIZED OAK-PINE FOREST,PLANT AND SOIL,,,English,Note,,,,,,ENDOMYCORRHIZA; EUTROPHICATION; FOREST FERTILIZATION; HERB-LAYER SPECIES; OAK-PINE FOREST,NITROGEN; INFECTION; ERICACEAE; BIOLOGY; FIELD,"In the years 1986-1988 investigations were carried out on the influence of fertilizers on the mycorrhizal status of herb-layer plants of a mixed oak-pine forest in the Niepolomice Forest (Southern Poland). The site enrichment with N, P, K altered the frequency of mycorrhizal infection in most species investigated and decreased the percentage of colonized root cells. Some species disappear after fertilization (e.g. Vaccinium myrtillus L.). Among the species vigorously expanding after the treatment, mainly non-mycorrhizal plants (e.g. Festuca gigantea (L.) Vill.) were found. Some species Milium effusum L.) favourably reacting to mineral fertilization, lost their mycorrhizae.",,"TURNAU, K (reprint author), JAGIELLONIAN UNIV,INST BOT,UL LUBICZ 46,PL-31512 KRAKOW,POLAND.",,,"Turnau, Katarzyna/0000-0002-8875-0978",,,,22,9,10,0,8,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1992,143,1,,,,,148,152,,10.1007/BF00009141,,,5,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,JA129,WOS:A1992JA12900019,,,,,10/31/19
J,"NGUYEN, C; YAN, W; LETACON, F; LAPEYRIE, F",,,,"NGUYEN, C; YAN, W; LETACON, F; LAPEYRIE, F",,,GENETIC-VARIABILITY OF PHOSPHATE SOLUBILIZING ACTIVITY BY MONOCARYOTIC AND DICARYOTIC MYCELIA OF THE ECTOMYCORRHIZAL FUNGUS LACCARIA-BICOLOR (MAIRE) PD ORTON,PLANT AND SOIL,,,English,Article,,,,,,CALCIUM SALTS; ECTOMYCORRHIZAL FUNGUS; GENETIC VARIABILITY; LACCARIA-BICOLOR; PHOSPHATE SOLUBILIZATION; PHYTATE,HEBELOMA-CYLINDROSPORUM; DIKARYOTIC MYCELIA; PAXILLUS-INVOLUTUS; MYCORRHIZAL FUNGI; SOILS; BACTERIA; ROCK,"Homocaryotic mycelia obtained from spores of Laccaria bicolor S238 have been compared in vitro for their efficiency in solubilizing poorly soluble phosphates. This could lead to genetic selection according to such criteria. However, there is very little room for improvement as the wild strain was shown to be one of the most efficient solubilizers among the strains tested. Twenty dicaryotic strains obtained by crossing the compatible homocaryons have also been compared and no clear heritability of this character has been found. The four phosphate salts used are most probably solubilized by the same mechanism which is polygenetically controlled","INRA,CTR NANCY,MICROBIOL FORESTIERE LAB,F-54280 SEICHAMPS,FRANCE",,,,"Nguyen, Christophe/0000-0003-0917-6398",,,,29,63,72,1,5,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1992,143,2,,,,,193,199,,10.1007/BF00007873,,,7,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,JE911,WOS:A1992JE91100005,,,,,10/31/19
J,"COLPAERT, JV; VANASSCHE, JA",,,,"COLPAERT, JV; VANASSCHE, JA",,,ZINC TOXICITY IN ECTOMYCORRHIZAL PINUS-SYLVESTRIS,PLANT AND SOIL,,,English,Article,,,,,,ECTOMYCORRHIZAS; PINUS-SYLVESTRIS; ZINC TOLERANCE; ZINC TOXICITY,MYCORRHIZAL INFECTION; BETULA; GROWTH; TOLERANCE; NICKEL; COPPER; RESISTANCE; SEEDLINGS,"Six strains of ectomycorrhizal fungi were compared for their ability to increase zinc tolerance in Pinus sylvestris L. seedlings. Pioneer and 'late-stage' fungi as well as one strain collected from a Zn-polluted site were included in the study. The accumulation of zinc in the host plants was determined at two different sublethal substrate Zn concentrations. The mycobionts varied considerably in their protection of the autobionts against zinc toxicity. Several fungal species reduced zinc accumulation in the pine seedlings. A Thelephora terrestris (Ehrh.) Fr. Strain, however, increased the Zn concentration in its host plants. Specific zinc-retaining capacity of the mycelium and density of the extramatrical mycelium were important features determining the effectiveness of the zinc retention in the fungal symbiont. The experiments were carried out in a growth chamber where plants were cultivated in root observation chambers. The determination of the extent of substrate colonization showed that an elevated zinc concentration in a substrate might be an important stress factor for the growth of an ectomycorrhizal fungus. The growth of the extramatrical mycelium of some species was inhibited at the highest zinc concentration supplied. A determination of the in vitro zinc tolerance of the fungi could not always predict their tolerance as symbionts, where the latter characteristic did not determine the Zn retention capacity of their mycelium. In this paper we also discuss the possibility that on Zn-polluted soils ectomycorrhizal species and strains are selected that are Zn-tolerant and, in addition, are able to protect their own energy source, the autobiont, from toxicity. These mycorrhizal fungi act as a safety net, that can immobilize large amounts of zinc, thus preventing transport to the host plant.",,"COLPAERT, JV (reprint author), KATHOLIEKE UNIV LEUVEN,PLANT ECOL LAB,KARDINAAL MERCIERLAAN 92,B-3001 LOUVAIN,BELGIUM.",,,"Colpaert, Jan V/0000-0003-1610-1861",,,,26,100,117,0,16,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1992,143,2,,,,,201,211,,10.1007/BF00007874,,,11,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,JE911,WOS:A1992JE91100006,,,,,10/31/19
J,"HENDRICK, RL; PREGITZER, KS",,,,"HENDRICK, RL; PREGITZER, KS",,,SPATIAL VARIATION IN TREE ROOT DISTRIBUTION AND GROWTH ASSOCIATED WITH MINIRHIZOTRONS,PLANT AND SOIL,,,English,Article,,,,,,ACER-SACCHARUM; FINE ROOT; FOREST; MINIRHIZOTRON; PRODUCTION; SPATIAL VARIABILITY,MINI-RHIZOTRON; DYNAMICS,"Four minirhizotrons were installed in each of three replicate plots in a deciduous forest dominated by Acer saccharum Marsh. The length growth of tree roots along the surface of the minirhizotrons was measured for a period of one year, and the resulting data were analyzed in nested, averaged and pooled arrangements. The analyses of nested data showed that spatial variation in root growth and abundance among minirhizotrons within plots was greater than variation among plots. Averaging data from minirhizotrons within plots prior to analysis reduced variation about plot means, but extensive intraplot variation invalidates this approach on statistical grounds. Both nested and averaged data failed to account for the contribution of individual roots to the mean, and root production rates were consequently overestimated. Pooling the data from the four minirhizotrons reduced variation about the means, and resulted in a more representative estimate of root production rates. The analysis of composited data can be used to incorporate small-scale variation into a single replicate sample in those circumstances where the activity of the root systems of plant communities is the object of study.",,"HENDRICK, RL (reprint author), MICHIGAN STATE UNIV,DEPT FORESTRY,E LANSING,MI 48824, USA.",,,,,,,16,49,57,0,15,KLUWER ACADEMIC PUBL,DORDRECHT,"SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JUN,1992,143,2,,,,,283,288,,10.1007/BF00007884,,,6,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,JE911,WOS:A1992JE91100016,,,,,10/31/19
J,"HEIJNEN, CE; HOKAHIN, CH; VANVEEN, JA",,,,"HEIJNEN, CE; HOKAHIN, CH; VANVEEN, JA",,,"IMPROVEMENTS TO THE USE OF BENTONITE CLAY AS A PROTECTIVE AGENT, INCREASING SURVIVAL LEVELS OF BACTERIA INTRODUCED INTO SOIL",SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,,PSEUDOMONAS-FLUORESCENS; DIFFERENT TEXTURE; 2 SOILS; RHIZOSPHERE,"Bentonite clay was used to improve the survival of Rhizobium leguminosarum biovar trifolii cells introduced into soil. Adding 5% bentonite clay to a loamy sand before inoculation markedly improved bacterial survival through the creation of large amounts of protective microhabitats. However, amending loamy sand with 5% bentonite clay also had a strong influence on soil physical properties. We therefore studied different introduction methods, with the aim of applying less bentonite, but maintaining high bacterial survival levels similar to those found with 5% bentonite. Using starved cells instead of a freshly grown culture slightly increased survival in a loamy sand in the absence of bentonite. In the presence of bentonite, no positive effects on survival due to the use of starved cells could be found. Soil-adapted rhizobia survived better in unamended and bentonite-amended loamy sand than freshly cultured rhizobia. However, this was only the case in soil containing up to 1% bentonite. The previously found high survival levels using 5% bentonite could not be reached. Mixing a fresh rhizobial culture or freeze-dried cells with bentonite clay before introduction into soil was very successful in enhancing bacterial survival. Only 1% of bentonite was necessary to reach survival levels comparable to those found previously, after mixing 5% bentonite with loamy sand before inoculation. It was concluded that when bacteria and bentonite were mixed prior to inoculation, the clay offered protection at the site of introduction, resulting in a more efficient use of bentonite for enhancing bacterial survival.",,"HEIJNEN, CE (reprint author), INST SOIL FERTIL RES,POB 48,6700 AA WAGENINGEN,NETHERLANDS.",,"van Veen, Johannes A/C-3697-2011",,,,,17,44,45,2,6,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,JUN,1992,24,6,,,,,533,538,,10.1016/0038-0717(92)90077-B,,,6,Soil Science,Agriculture,JC716,WOS:A1992JC71600004,,,,,10/31/19
J,"EDWARDS, GS; FRIEND, AL; ONEILL, EG; TOMLINSON, PT",,,,"EDWARDS, GS; FRIEND, AL; ONEILL, EG; TOMLINSON, PT",,,"SEASONAL PATTERNS OF BIOMASS ACCUMULATION AND CARBON ALLOCATION IN PINUS-TAEDA SEEDLINGS EXPOSED TO OZONE, ACIDIC PRECIPITATION, AND REDUCED SOIL MG",CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,,,English,Article,,,,,,,AIR-POLLUTION STRESS; NORWAY SPRUCE; GROWTH; PLANTS; PHOTOSYNTHESIS; ROOT; RAIN; POLLUTANTS; SHOOT,"Seasonal patterns of biomass accumulation and carbon allocation were determined for 1-year-old loblolly pine (Pinus taeda L.) seedlings grown in soil having either 15 or 35-mu-g Mg.g-1 and exposed to subambient, ambient, or twice ambient levels of ozone (O3) and simulated rainfall at pH 3.8 or 5.2 in open-top chambers. Seedlings were harvested during the 1988 dormancy period, immediately prior to bud break in 1989, during the first and third foliar growth flushes of 1989, and at the end of the 1989 growing season. At each harvest, biomass of individual seedling components was determined for all seedlings, and C-14 allocation among components was determined on a subset of seedlings. Seedlings exposed to twice ambient O3 exhibited a delay in fine-root production at the beginning of the 1989 growing season and reduced coarse-root biomass at the end of the 1989 growing season. Acidic precipitation and soil Mg treatments did not significantly affect biomass at any harvest date, nor were any treatment interactions observed. Biomass accumulation and carbon allocation were strongly affected by plant phenological stage, with maximum root allocation immediately prior to bud break and maximum shoot allocation at the end of the growing season. Seedlings exposed to twice ambient levels of O3 exhibited increased total respirational losses, decreased foliar retention, and slightly reduced export of initial C-14 label to stem and roots compared with seedlings exposed to subambient O3; however, these trends were not statistically significant.","MISSISSIPPI STATE UNIV,DEPT FORESTRY,MISSISSIPPI STATE,MS 39762; OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37831; US FOREST SERV,N CENT FOREST EXPT STN,FORESTRY SCI LAB,RHINELANDER,WI 54501","EDWARDS, GS (reprint author), TENNESSEE VALLEY AUTHOR,COOPERAT FOREST STUDIES PROGRAM,TVA FORESTRY BLDG,NORRIS,TN 37828, USA.",,,,,,,31,21,21,0,4,NATL RESEARCH COUNCIL CANADA,OTTAWA,"RESEARCH JOURNALS, MONTREAL RD, OTTAWA ON K1A 0R6, CANADA",0045-5067,,,CAN J FOREST RES,Can. J. For. Res.-Rev. Can. Rech. For.,MAY,1992,22,5,,,,,640,646,,10.1139/x92-085,,,7,Forestry,Forestry,HZ297,WOS:A1992HZ29700002,,,,,10/31/19
J,"DEANS, JD; MASON, WL; HARVEY, FJ",,,,"DEANS, JD; MASON, WL; HARVEY, FJ",,,CLONAL DIFFERENCES IN PLANTING STOCK QUALITY OF SITKA SPRUCE,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,,PINE,"Morphological indices of planting stock quality, (shoot:root ratio, sturdiness quotient and Dickson's quality index) were calculated for six clones taken from half sibling families of Picea sitchensis (Bong.) Carr. in Scotland, UK. The clones were grown from stem cuttings and were lifted from the nursery in February. There were significant (P = 0.05) clonal differences in all morphological indices of quality, and in root length, root tip frequency (number of tips per unit root length) and total number of root tips. By contrast, there was little variation in the number of first-order lateral roots produced per cutting. Significant clonal differences in root growth potential (RGP) were found, which demonstrated the opportunity to select for this important trait. Although plants of the largest clone were twice as heavy as plants from the smallest clone, RGP for these clones differed by a factor of 7. Root growth potential was significantly correlated (P = 0.05) with the morphological indices of quality, and clones with the largest numbers of root tips had the largest RGP values.","FORESTRY COMMISS ROSLIN,NO RES STN,ROSLIN EH25 9SY,MIDLOTHIAN,SCOTLAND","DEANS, JD (reprint author), INST TERR ECOL,BUSH ESTATE,PENICUIK EH26 0QB,MIDLOTHIAN,SCOTLAND.",,,,,,,18,7,7,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,MAY,1992,49,2-Jan,,,,,101,107,,10.1016/0378-1127(92)90163-4,,,7,Forestry,Forestry,HW913,WOS:A1992HW91300007,,,,,10/31/19
J,"MARTENSSON, AM",,,,"MARTENSSON, AM",,,EFFECTS OF AGROCHEMICALS AND HEAVY-METALS ON FAST-GROWING RHIZOBIA AND THEIR SYMBIOSIS WITH SMALL-SEEDED LEGUMES,SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,,SOIL-MICROORGANISMS; NITROGEN-FIXATION; HERBICIDES; JAPONICUM; PESTICIDES; NODULATION; SURVIVAL; GROWTH,"The effect of potentially hazardous agrochemicals including fungicides, herbicides and heavy metals on symbiotic nitrogen fixation have been investigated. The substances were tested with eight rhizobial strains from three cross-inoculation groups: Rhizobium leguminosarum b.v. trifolii, R. meliloti and R. loti in pure culture studies. Bacteria were obtained from a culture collection or from soils. Sensitivity of the bacteria to the agrochemicals and heavy metals varied. None of the bacteria were tolerant to all chemicals. No difference in tolerance between cross-inoculation groups existed. Bacteria were able to multiply at concentrations of agrochemicals equal to or higher than recommended field-application rates. Heavy metals concentrations that severely inhibited growth were far lower than the highest amounts allowed under the current Commission of the European Communities' guidelines for environmental protection. Bacterial growth in presence of the agrochemicals and heavy metals, apart from glyphosate and zinc, did not influence nodulation ability of the strains. Development of uninoculated plants was inhibited at increasing concentrations of all compounds, red clover being most sensitive. Herbicides were most harmful, with injuries occurring at levels 1/10-1/10,000 of recommended applied concentrations. Uninoculated plants were less tolerant to agrochemicals, but were more tolerant to heavy metals compared to the bacteria. Root hair deformations similar to bacterial-induced root hair deformations were induced by bentazone, chlorsulphuron and monochlorophenoxyacetic acid on uninoculated plants. Symbiotic interactions were adversely affected by several of the agrochemicals. Bacterial-induced root hair deformations necessary for nodulation decreased in the presence of benomyl, bentazone, chlorsulphuron, fenpropimorph, mancozeb and monochlorophenoxyacetic acid. Fenpropimorph and mancozeb did not cause root hair deformations at increasing concentrations, indicating that these may inhibit nodulation under field conditions. Nodule development was inhibited at increased levels of bentazone, chlorsulphuron, glyphosate and mancozeb. Dry matter production of nodulated plants was adversely affected by bentazone and chlorsulphuron, indicating disturbances in nodule function.",,"MARTENSSON, AM (reprint author), SWEDISH UNIV AGR SCI,DEPT SOIL SCI,DIV PLANT NUTR & SOIL FERTIL,POB 7014,S-75007 UPPSALA,SWEDEN.",,,,,,,27,66,70,3,41,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,MAY,1992,24,5,,,,,435,445,,10.1016/0038-0717(92)90206-D,,,11,Soil Science,Agriculture,HZ046,WOS:A1992HZ04600006,,,,,10/31/19
J,"MATYSSEK, R; GUNTHARDTGEORG, MS; SAURER, M; KELLER, T",,,,"MATYSSEK, R; GUNTHARDTGEORG, MS; SAURER, M; KELLER, T",,,"SEASONAL GROWTH, DELTA-C-13 IN LEAVES AND STEM, AND PHLOEM STRUCTURE OF BIRCH (BETULA-PENDULA) UNDER LOW OZONE CONCENTRATIONS",TREES-STRUCTURE AND FUNCTION,,,English,Article,,,,,,OZONE; BETULA-PENDULA; GROWTH ANALYSIS; DELTA-C-13; PHLOEM STRUCTURE,,"The growth of potted birch cuttings (one clone of Betula pendula) was studied under low O3 concentrations (0, 0.050, 0.075, 0.100-mu-l l-1) throughout an entire growing season. With increasing O3 dose, 20-50% of all leaves formed were prematurely shed, while 40-70% of the remaining foliage displayed advanced discoloration by the end of the season. Ozonation affected the S, P and N concentration of leaves and increased delta-C-13 in leaves and stem, while the CO2 assimilation rate declined with increasing CO2 concentration in mesophyll intercellulars. While whole-plant production correlated negatively with the O3 dose, ozone increased the specific leaf weight (i. e. leaf weight/leaf area, SLW) but decreased the ratios of stem weight/stem length and root/shoot biomass. Neither the latter ratio nor SLW changed in experimentally defoliated control plants, whereas in ozonated plants starch accumulated along leaf veins and phloem tissue was deformed in the leaf petioles and the stem. Only in early summer was the relative growth rate higher in the ozonated than in the control plants. The ratio of whole-plant biomass production versus total foliage area formed was lowered under O3 stress. However, when relating biomass to the actual foliage area present due to leaf loss, this ratio did not differ between treatments. Similarly the ratio of actual foliage area versus basal stem area in cross-section did not differ. Overall, whole-plant production was strongly determined by O3-caused changes in crown structure and began to be limited at O3 doses (approximately 180-mu-l l-1 h) similar to those of rural sites in Central Europe.",,"MATYSSEK, R (reprint author), SWISS FED INST FOREST SNOW & LANDSCAPE RES,ZURCHERSTR 111,CH-8903 BIRMENSDORF,SWITZERLAND.",,"Saurer, Matthias/C-6724-2018; Gunthardt-Goerg, Madeleine/L-6461-2013","Saurer, Matthias/0000-0002-3954-3534; ",,,,0,90,92,1,7,SPRINGER VERLAG,NEW YORK,"175 FIFTH AVE, NEW YORK, NY 10010",0931-1890,,,TREES-STRUCT FUNCT,Trees-Struct. Funct.,MAY,1992,6,2,,,,,69,76,,,,,8,Forestry,Forestry,HT391,WOS:A1992HT39100002,,,,,10/31/19
